,dataset,start_age,end_age,sex,tissue,subtissue,cell_ontology_class,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
95,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Nudt4,-10.470703125,0.0002914272772613913,2.053678258562286e-07,0.0002941949060186744,1.9858476165686268e-74
96,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Srp72,-10.461640357971191,6.268833385547623e-05,4.4453845049474694e-08,0.00013096266775391996,2.312183896991647e-14
97,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Tbc1d20,-10.456302642822266,2.2754065867047757e-05,1.6194650953593737e-08,6.115517317084596e-05,1.6071516089779631e-06
98,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Fkbp15,-10.387794494628906,2.978080556204077e-05,2.2226922524737347e-08,7.005770021351054e-05,7.091961562447717e-10
99,facs,3m,24m,male,BAT,Fat,myeloid cell,Tnnt2,10.383021354675293,2.0233585473761195e-07,0.00027019414119422436,0.0006253371830098331,2.8332815313603786e-12
100,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,astrocyte,Nucb1,-10.380609512329102,3.778683822019957e-05,2.834329926315604e-08,8.342592627741396e-05,5.436672810677228e-06
101,facs,3m,24m,male,BAT,Fat,myeloid cell,Klk1,10.375782012939453,7.794197642851941e-08,0.00010356158600188792,0.00029141022241674364,4.030418121179667e-07
102,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Ilf3,-10.36843204498291,9.633830632083118e-05,7.287592751481498e-08,0.00018401542911306024,4.26525898397648e-18
103,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Dcaf8,-10.354371070861816,9.512449469184503e-05,7.266245916071057e-08,0.00016049007535912097,4.2505317084106295e-24
104,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Idh1,-10.350543022155762,0.00012170770060038194,9.321578176013645e-08,0.00018905931210611016,3.4427441442846017e-29
105,facs,3m,24m,male,BAT,Fat,myeloid cell,Fabp2,10.336742401123047,3.1489801699535747e-07,0.0004072309238836169,0.0009428502526134253,2.8577556495059793e-12
106,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Arf6,-10.330495834350586,4.097452983842231e-05,3.182081798058789e-08,8.482811244903132e-05,3.580507792074968e-14
107,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,oligodendrocyte,Tmem167b,-10.306365966796875,3.854391252389178e-05,3.0438012998956765e-08,9.951715765055269e-05,4.374896183164761e-11
108,facs,3m,24m,male,Marrow,T-cells,precursor B cell,Rbbp4,-10.30450439453125,0.00017543121066410094,1.387199546343254e-07,0.000278087129117921,8.424021491180686e-07
109,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Drg1,-10.279085159301758,9.266124834539369e-05,7.457262540810916e-08,0.0001480228384025395,3.297004187026648e-27
110,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Amfr,-10.273550987243652,0.0001972103345906362,1.5932351971059688e-07,0.00024632882559672,2.7498868744943187e-47
111,facs,3m,24m,male,BAT,Fat,myeloid cell,Acta1,10.272324562072754,1.7644252636728197e-07,0.00021821445261593908,0.0005754301673732698,1.2232698282842683e-08
112,facs,3m,24m,male,BAT,Fat,myeloid cell,Apoa4,10.263137817382812,1.551182293724196e-07,0.00019062415231019258,0.0005244896747171879,1.208331914688298e-07
113,facs,3m,24m,male,Marrow,T-cells,precursor B cell,Cybasc3,-10.26073169708252,0.0005124828894622624,4.177248911219067e-07,0.0006826163735240698,4.018292044049118e-11
114,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Adam22,-10.258813858032227,3.968494638684206e-05,3.238930190718747e-08,0.0001021122807287611,4.208567955593682e-08
115,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,medium spiny neuron,Fam92a,-10.240180015563965,6.902885797899216e-05,5.707181216507706e-08,7.389049278572202e-05,1.2883959196691059e-08
116,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Vapb,-10.220548629760742,3.365805605426431e-05,2.8208617663949553e-08,6.0917725932085887e-05,1.2820269622286052e-18
117,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Thumpd3,-10.195693016052246,3.3083142625400797e-05,2.8208617663949553e-08,9.423688607057557e-05,6.648069041617481e-06
118,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,oligodendrocyte,Ash1l,-10.194223403930664,5.280399273033254e-05,4.5070258636314975e-08,0.00011522133718244731,4.890339685576923e-10
119,facs,3m,24m,male,Heart,RA,B cell,Psme1,10.175722122192383,3.6438686379369756e-07,0.0004214649088680744,0.0005062830750830472,1.2565253251700831e-08
120,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,oligodendrocyte,C80913,-10.167851448059082,2.1080610167700797e-05,1.832446194782733e-08,5.2348106692079455e-05,4.125207120176279e-06
121,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Coasy,-10.15745735168457,6.213114829733968e-05,5.4400381088726135e-08,0.00013190148456487805,8.532780470557354e-14
122,facs,3m,24m,male,Marrow,T-cells,immature B cell,Mef2c,-10.14153003692627,0.0004242213617544621,3.755664010895998e-07,0.0006223155069164932,3.882780386264967e-07
123,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Macf1,-10.128097534179688,7.21980759408325e-05,6.451455902833914e-08,0.00013318857236299664,2.001925949752843e-19
124,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Ecd,-10.113153457641602,3.58738107024692e-05,3.238930190718747e-08,0.00010178941738558933,4.961060342573709e-06
125,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Mlec,-10.10477066040039,3.566595842130482e-05,3.238930190718747e-08,8.70791045599617e-05,3.17524056400656e-09
126,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Spnb2,-10.071850776672363,0.00012475124094635248,1.1590761062052479e-07,0.00017684845079202205,1.0951379415541208e-35
127,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Fig4,-10.039960861206055,3.350072802277282e-05,3.182081798058789e-08,9.074538684217259e-05,7.215233373123096e-07
128,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Rtcd1,-10.035758018493652,3.914039916708134e-05,3.728631270405458e-08,9.105594654101878e-05,1.4225878473018234e-10
129,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Arid4a,-10.034923553466797,2.9594448278658092e-05,2.8208617663949553e-08,7.46403238736093e-05,3.1760607819421896e-08
130,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Lsm14b,-10.032862663269043,2.3285811039386317e-05,2.2226922524737347e-08,4.4649885239778087e-05,8.94937320778739e-15
131,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,medium spiny neuron,Svop,-10.015555381774902,8.987341425381601e-05,8.682474827992337e-08,0.00010439506149850786,7.664954838197011e-07
132,facs,3m,24m,male,Brain_Non-Myeloid,Cortex,oligodendrocyte,Capn10,-9.997872352600098,2.1344618289731443e-05,2.0874114881053174e-08,6.434536044253036e-05,1.5081998118107165e-06
133,facs,3m,24m,male,Trachea,nan,chondrocyte,Ndufs2,-9.966938018798828,0.00013671816850546747,1.3660790898484265e-07,0.00017824146198108792,2.58828892871734e-10
134,facs,3m,24m,male,GAT,Fat,"CD4-positive, alpha-beta T cell",Park7,9.959898948669434,4.0402898093816475e-07,0.0004023851652164012,0.0004950814181938767,4.6808592185237135e-09
135,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Klhl4,-9.949413299560547,0.00014284583448898047,1.4447499552261434e-07,0.00023322964261751622,3.569128581489991e-26
136,facs,3m,24m,male,Marrow,T-cells,precursor B cell,Prelid1,-9.947405815124512,0.0003537127049639821,3.582464671580965e-07,0.00048700172919780016,3.5667635046531906e-10
137,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Snx18,-9.945371627807617,2.781328839773778e-05,2.8208617663949553e-08,7.40782925277017e-05,5.345662370440728e-07
138,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Carns1,-9.940271377563477,2.7715135729522444e-05,2.8208617663949553e-08,7.617870869580656e-05,2.17395914490531e-06
139,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,oligodendrocyte,Vps35,-9.928338050842285,0.00014436875062528998,1.4816403393069777e-07,0.0001944920513778925,1.3898151033082387e-32
140,facs,3m,24m,male,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,Arhgef19,-9.897493362426758,3.5563418350648135e-05,3.728631270405458e-08,9.781135304365307e-05,1.2943337059579502e-06
141,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,neuron,Aktip,-9.870341300964355,0.00018508220091462135,1.977396664187836e-07,4.870500197284855e-05,7.731554954643924e-06
142,facs,3m,24m,male,Brain_Non-Myeloid,Striatum,oligodendrocyte,Nfe2l3,-9.861473083496094,4.5944070734549314e-05,4.938800657328102e-08,9.157245222013444e-05,1.6296927508259902e-12
