,dataset,start_age,end_age,sex,tissue,subtissue,cell_ontology_class,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
32,droplet,3m,24m,male,Spleen,nan,T cell,Lcn2,5.73183012008667,9.354554890705913e-07,4.971372982254252e-05,0.00012198590411571786,7.136120520072226e-08
33,droplet,3m,24m,male,Spleen,nan,proerythroblast,2810417H13Rik,5.6943745613098145,4.869117219641339e-06,0.000252131896559149,0.0004097417404409498,7.301872201713179e-13
34,droplet,3m,24m,male,Spleen,nan,proerythroblast,Mki67,5.659169673919678,1.4785899793423596e-06,7.471846038242802e-05,0.00013299213605932891,8.655104606048001e-10
35,droplet,3m,24m,male,Spleen,nan,erythroblast,Rhd,5.535580158233643,2.0100098481634632e-05,0.0009323392296209931,0.001451068907044828,1.7444140206133472e-15
36,droplet,3m,24m,male,Kidney,nan,macrophage,Fxyd2,-5.507040977478027,0.000507327145896852,1.1155872925883159e-05,0.0006180782220326364,5.7116949883127696e-08
37,droplet,3m,24m,male,Spleen,nan,T cell,Ngp,5.506407260894775,2.33891955758736e-06,0.00010631860641296953,0.00019825446361210197,2.0827470065883289e-16
38,droplet,3m,24m,male,Spleen,nan,T cell,Camp,5.494890213012695,2.1873254354431992e-06,9.863712330115959e-05,0.00018699532665777951,1.3943808835865755e-15
39,droplet,3m,24m,male,Spleen,nan,proerythroblast,Igfbp4,5.407348155975342,2.8905740236950805e-06,0.00012267559941392392,0.00021822526468895376,6.84231294500926e-10
40,droplet,3m,24m,male,Spleen,nan,B cell,S100a8,5.392627239227295,8.461149263894185e-06,0.00035544464481063187,0.0004688921617344022,1.77665943079555e-240
41,droplet,3m,24m,male,Spleen,nan,T cell,S100a8,5.386538982391357,9.397766916663386e-06,0.0003931285173166543,0.0004841387562919408,2.8656611677807605e-42
42,droplet,3m,24m,male,Kidney,nan,macrophage,Ltb,5.338779449462891,2.431729171803454e-06,9.841201244853437e-05,0.0001861679193098098,4.833510887896408e-12
43,droplet,3m,24m,male,Spleen,nan,B cell,Ngp,5.215432167053223,2.1734829260822153e-06,8.075287041720003e-05,0.00016548941493965685,2.706195146057336e-88
44,droplet,3m,24m,male,Spleen,nan,B cell,Lcn2,5.198694229125977,1.1462444717835751e-06,4.209597682347521e-05,0.00011149601778015494,5.414186888831312e-47
45,droplet,3m,24m,male,Kidney,nan,lymphocyte,Cpox,5.148533821105957,8.481554687023163e-06,0.000300842133583501,0.00070429896004498,1.072288927159825e-38
46,droplet,3m,24m,male,Kidney,nan,lymphocyte,Pglyrp1,5.094326019287109,3.2216095860349014e-05,0.0011005703127011657,0.0018207121174782515,1.6424242477478472e-79
47,droplet,3m,24m,male,Kidney,nan,lymphocyte,Serpinb1a,5.0850019454956055,6.067961294320412e-06,0.00020595909154508263,0.000405625207349658,5.813790724459092e-48
48,droplet,3m,24m,male,Kidney,nan,lymphocyte,Slc25a37,5.017441749572754,1.058486395777436e-05,0.00034283543936908245,0.0006913045071996748,2.1693183489490797e-49
49,droplet,3m,24m,male,Spleen,nan,B cell,Camp,5.012543201446533,2.913878461185959e-06,9.405837772646919e-05,0.0001871972781373188,1.4093613622203327e-89
50,droplet,3m,24m,male,Kidney,nan,lymphocyte,Tfdp2,5.006256103515625,4.530626938503701e-06,0.00014561011630576104,0.00029565388103947043,5.107068256513323e-44
51,droplet,3m,24m,male,Kidney,nan,lymphocyte,Eif2ak1,4.991792678833008,2.3409334062307607e-06,7.448496035067365e-05,0.00017231691163033247,5.279533387278395e-34
52,droplet,3m,24m,male,Spleen,nan,T cell,S100a9,4.985869884490967,1.2765203791786917e-05,0.0004045052919536829,0.0005271675763651729,6.011726330909372e-36
53,droplet,3m,24m,male,Spleen,nan,erythroblast,D4Wsu53e,4.929699897766113,2.0100098481634632e-05,0.00061261240625754,0.0008111058850772679,4.3226246199943426e-20
54,droplet,3m,24m,male,Kidney,nan,macrophage,Tgm2,4.927847385406494,3.4255961054441286e-06,0.00010427163215354085,0.00017766389646567404,2.281626472840993e-14
55,droplet,3m,24m,male,Spleen,nan,erythroblast,Ctse,4.90613317489624,2.1699033823097125e-05,0.0006506294012069702,0.0010020947083830833,2.0787938658863906e-14
56,droplet,3m,24m,male,Kidney,nan,lymphocyte,Slc43a3,4.87404727935791,2.1276596271491144e-06,6.239311915123835e-05,0.0001609254104550928,1.22286561797364e-26
57,droplet,3m,24m,male,Spleen,nan,erythroblast,Ppp1r15a,4.8737993240356445,3.5377372114453465e-05,0.0010372546967118979,0.0013115559704601765,9.949049034536418e-24
58,droplet,3m,24m,male,Kidney,nan,lymphocyte,Slpi,4.7547478675842285,1.645548763917759e-05,0.00044425527448765934,0.0010579527588561177,9.388397304923426e-31
59,droplet,3m,24m,male,Kidney,nan,macrophage,Actn1,4.71499490737915,1.9449955743766623e-06,5.10826866957359e-05,0.00011970713967457414,5.089032800015788e-06
60,droplet,3m,24m,male,Kidney,nan,lymphocyte,Psmf1,4.709630966186523,2.1276596271491144e-06,5.5672739108558744e-05,0.0001222605787916109,2.153570737032292e-32
61,droplet,3m,24m,male,Kidney,nan,macrophage,Cd300e,4.709530353546143,7.629103492945433e-06,0.00019961055659223348,0.0003294233465567231,1.1001853160553364e-14
62,droplet,3m,24m,male,Spleen,nan,proerythroblast,Ube2c,4.676305770874023,8.057437298703007e-06,0.0002060180704575032,0.0004346058994997293,9.602730619166643e-06
63,droplet,3m,24m,male,Kidney,nan,lymphocyte,Bpgm,4.673174858093262,2.33204282267252e-05,0.0005949799087829888,0.001153274206444621,4.859276096975961e-56
64,droplet,3m,24m,male,Kidney,nan,lymphocyte,Tfrc,4.6472039222717285,5.90318768445286e-06,0.00014792257570661604,0.00035893224412575364,2.945476777107196e-28
65,droplet,3m,24m,male,Kidney,nan,lymphocyte,Abcb10,4.646913528442383,3.248440862080315e-06,8.138333214446902e-05,0.0002262560446979478,7.27969703895232e-22
66,droplet,3m,24m,male,Kidney,nan,macrophage,Acp5,4.614593505859375,1.5749175872770138e-05,0.0003858237178064883,0.0005982223083265126,2.1077410592052002e-19
67,droplet,3m,24m,male,Spleen,nan,proerythroblast,D2Ertd750e,4.608058929443359,2.5689598714961903e-06,6.265005504246801e-05,0.00011836762860184535,1.6482845104970746e-07
68,droplet,3m,24m,male,Kidney,nan,lymphocyte,Bcl2l1,4.5649003982543945,5.589374268311076e-06,0.0001322925090789795,0.0002918653772212565,6.147817845266306e-38
69,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Col1a1,-4.549427509307861,6.10451097600162e-05,2.606973339425167e-06,0.00010151916649192572,2.535463384230047e-54
70,droplet,3m,24m,male,Kidney,nan,macrophage,Hp,4.545472145080566,2.8507009119493887e-05,0.0006656948826275766,0.001061734277755022,3.46421541929097e-17
71,droplet,3m,24m,male,Spleen,nan,T cell,Lag3,4.518702030181885,1.2149075701017864e-05,0.00027848908212035894,0.0006845924654044211,1.243535993010611e-07
72,droplet,3m,24m,male,Kidney,nan,lymphocyte,Cd79b,4.508670806884766,4.773269665747648e-06,0.00010865786316571757,0.0003517659497447312,1.1627939014281836e-15
73,droplet,3m,24m,male,Kidney,nan,lymphocyte,Epb4.1,4.495203971862793,6.134969680715585e-06,0.0001383578055538237,0.0002776105247903615,6.651809704064071e-35
74,droplet,3m,24m,male,Kidney,nan,lymphocyte,G0s2,4.463628768920898,4.530626938503701e-06,9.996420703828335e-05,0.000281415501376614,5.81441221851379e-20
75,droplet,3m,24m,male,Kidney,nan,lymphocyte,Ube2l6,4.452197551727295,3.0406779842451215e-05,0.0006656032637692988,0.0009992606937885284,2.6056144634371262e-92
76,droplet,3m,24m,male,Kidney,nan,lymphocyte,Fabp5,4.451962471008301,8.227743819588795e-06,0.0001800756435841322,0.0007872573332861066,7.220728793608858e-08
77,droplet,3m,24m,male,Kidney,nan,lymphocyte,Hmbs,4.450790882110596,3.535413998179138e-05,0.0007731466321274638,0.0013370246160775423,1.4688139976791187e-70
78,droplet,3m,24m,male,Spleen,nan,proerythroblast,1190002F15Rik,4.43932580947876,2.411843752270215e-06,5.2326238801470026e-05,0.00010002881026593968,5.937509715108258e-07
79,droplet,3m,24m,male,Spleen,nan,macrophage,Gm11428,4.437562942504883,8.520044502802193e-05,0.001846211263909936,0.0029224285390228033,5.1936059997483526e-18
80,droplet,3m,24m,male,Kidney,nan,lymphocyte,Dhrs11,4.418008327484131,8.912749763112515e-06,0.00019053065625485033,0.0003630491264630109,7.703520951650885e-45
81,droplet,3m,24m,male,Spleen,nan,B cell,Retnlg,4.416544437408447,1.7032847381415195e-06,3.637473491835408e-05,0.00010316861880710348,4.945068467446169e-38
82,droplet,3m,24m,male,Kidney,nan,lymphocyte,Dnajb2,4.400725841522217,3.4380802844680147e-06,7.262172584887594e-05,0.00017823357484303415,5.557733423726657e-24
83,droplet,3m,24m,male,Kidney,nan,lymphocyte,Slc16a10,4.398119926452637,3.4380802844680147e-06,7.24906858522445e-05,0.00018237135373055935,4.918113728145899e-23
84,droplet,3m,24m,male,Spleen,nan,proerythroblast,Aurkb,4.396494388580322,2.123683316312963e-06,4.472667205845937e-05,7.63972129789181e-05,2.503811099854173e-08
85,droplet,3m,24m,male,Spleen,nan,erythroblast,Zfand6,4.393934726715088,2.0100098481634632e-05,0.0004225756274536252,0.0004065590910613537,1.0276760854636962e-28
86,droplet,3m,24m,male,Kidney,nan,lymphocyte,Dgat1,4.385895729064941,2.8447882414184278e-06,5.94752564211376e-05,0.00013835227582603693,2.1858562836453794e-25
87,droplet,3m,24m,male,Spleen,nan,proerythroblast,Cdca8,4.377351760864258,4.1603757381381e-06,8.646627975394949e-05,0.00014365097740665078,6.279339151349878e-10
88,droplet,3m,24m,male,Spleen,nan,erythroblast,Stom,4.376461982727051,1.876630267361179e-05,0.0003897849237546325,0.0005885782884433866,7.801415356061252e-13
89,droplet,3m,24m,male,Kidney,nan,lymphocyte,Ifitm6,4.337732791900635,5.7770037528825924e-05,0.0011681278701871634,0.002379752928391099,4.0569633500477874e-50
90,droplet,3m,24m,male,Spleen,nan,proerythroblast,Ift27,4.334346771240234,1.4785899793423596e-06,2.9827464459231123e-05,4.879322659689933e-05,1.6298117949409653e-08
91,droplet,3m,24m,male,Spleen,nan,proerythroblast,Ccna2,4.2805609703063965,4.15144450016669e-06,8.068199531408027e-05,0.00013267087342683226,5.835685959719246e-09
92,droplet,3m,24m,male,Kidney,nan,lymphocyte,Ift140,4.266626834869385,2.1276596271491144e-06,4.095293115824461e-05,0.0001183255881187506,3.0026050133116287e-16
93,droplet,3m,24m,male,Kidney,nan,lymphocyte,Fam46c,4.265702247619629,3.4380802844680147e-06,6.613333243876696e-05,0.00017301393381785601,5.463098017750309e-20
94,droplet,3m,24m,male,Kidney,nan,T cell,H2-Aa,4.26400089263916,1.7501488400739618e-05,0.0003362537536304444,0.0010171630419790745,1.9638305521775116e-13
95,droplet,3m,24m,male,Kidney,nan,lymphocyte,Urod,4.263324737548828,1.6744184904382564e-05,0.0003215530305169523,0.0005381839000619948,1.3806624884164615e-62
96,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Col6a2,-4.247290134429932,1.06333618532517e-05,5.598969323727943e-07,3.025125442945864e-05,3.189659459881338e-07
97,droplet,3m,24m,male,Tongue,nan,keratinocyte,Dbp,-4.243566989898682,2.6999787223758176e-05,1.4253420204113354e-06,7.804981578374282e-05,1.4201285053957023e-38
98,droplet,3m,24m,male,Kidney,nan,macrophage,Trem3,4.217502593994141,5.496173343999544e-06,0.00010224812285741791,0.00019751717627514154,1.3299341042637625e-09
99,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Col1a2,-4.206672668457031,0.0001013828077702783,5.490724106493872e-06,0.00011757874017348513,2.7523802039490513e-114
100,droplet,3m,24m,male,Kidney,nan,lymphocyte,Bola3,4.187769412994385,7.238043963297969e-06,0.0001319062866969034,0.0001929184072650969,1.0965947429502943e-53
101,droplet,3m,24m,male,Kidney,nan,lymphocyte,Isg20,4.162795543670654,1.6976322513073683e-05,0.00030406753649003804,0.0004695481329690665,6.084090897773226e-58
102,droplet,3m,24m,male,Kidney,nan,lymphocyte,2010011I20Rik,4.132701873779297,6.067961294320412e-06,0.0001064413008862175,0.0002455233479849994,2.210094580287115e-22
103,droplet,3m,24m,male,Spleen,nan,erythroblast,Apol11b,4.123777389526367,9.725101699586958e-05,0.0016954106977209449,0.001747226226143539,2.8927867859669693e-25
104,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Col3a1,-4.120556831359863,5.728728501708247e-05,3.293418330940767e-06,0.0001065479518729262,1.6331397623688076e-41
105,droplet,3m,24m,male,Spleen,nan,proerythroblast,Smc2,4.119474411010742,4.690431524068117e-06,8.152639929903671e-05,0.0001343045150861144,2.804411871081445e-08
106,droplet,3m,24m,male,Tongue,nan,keratinocyte,Rps4y2,-4.113421440124512,2.4707809643587098e-05,1.4274822888182825e-06,5.872596739209257e-05,5.627388864886278e-46
107,droplet,3m,24m,male,Kidney,nan,macrophage,Fbxo4,4.105147361755371,3.3558569612068823e-06,5.77532009629067e-05,0.00011108802573289722,2.1934965701416875e-09
108,droplet,3m,24m,male,Spleen,nan,proerythroblast,Mcm2,4.099922180175781,2.4858559299900662e-06,4.262610673322342e-05,7.354120316449553e-05,3.758040359406224e-08
109,droplet,3m,24m,male,Bladder,nan,bladder cell,Aldh1a3,4.08746337890625,2.76369587481895e-06,4.6982855565147474e-05,0.00012376064842101187,3.5710130148293385e-12
110,droplet,3m,24m,male,Spleen,nan,proerythroblast,Mcm5,4.084595203399658,4.770728082803544e-06,8.094133954728022e-05,0.00013144954573363066,8.706744257331637e-10
111,droplet,3m,24m,male,Kidney,nan,lymphocyte,Hdc,4.081385612487793,4.530626938503701e-06,7.669691694900393e-05,0.00018740337691269815,1.1032838746092403e-19
112,droplet,3m,24m,male,Kidney,nan,macrophage,Apoc2,4.042336940765381,2.7891095669474453e-05,0.00045954735833220184,0.0008577462285757065,1.47501076885545e-10
113,droplet,3m,24m,male,Spleen,nan,proerythroblast,Cdca3,4.0368499755859375,5.98619499214692e-06,9.825707093114033e-05,0.00015492910461034626,5.417630191415309e-11
114,droplet,3m,24m,male,Kidney,nan,lymphocyte,Fech,4.015969276428223,3.348496466060169e-05,0.00054172269301489,0.0008384881657548249,5.139997780289906e-73
115,droplet,3m,24m,male,Kidney,nan,lymphocyte,Flot2,4.01094388961792,2.1276596271491144e-06,3.430178912822157e-05,7.404215284623206e-05,1.213555113564734e-19
116,droplet,3m,24m,male,Spleen,nan,proerythroblast,Cenpw,4.010236740112305,3.341203864692943e-06,5.383995085139759e-05,7.976440247148275e-05,1.669705859239526e-11
117,droplet,3m,24m,male,Spleen,nan,B cell,Fgl2,3.980393171310425,1.1963667247982812e-06,1.888349470391404e-05,8.153979433700442e-05,1.9550462429175395e-12
118,droplet,3m,24m,male,Spleen,nan,B cell,Chi3l3,3.9585351943969727,7.141342734939826e-07,1.110243556468049e-05,5.371144652599469e-05,5.732831598503573e-06
119,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Casp4,3.924861192703247,1.586365328876127e-06,2.4093749743769877e-05,5.239580059424043e-05,5.3834691723711366e-39
120,droplet,3m,24m,male,Spleen,nan,plasma cell,C130026I21Rik,3.9179768562316895,1.7628330169827677e-05,0.00026646474725566804,0.0002565415052231401,8.428633364736786e-15
121,droplet,3m,24m,male,Tongue,nan,keratinocyte,Ifi27l2a,3.9165029525756836,1.3099015632178634e-05,0.00019779875583481044,0.0005304766818881035,5.741257344538693e-75
122,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Car3,-3.9087886810302734,1.0872110578930005e-05,7.238534180942224e-07,2.9509385058190674e-05,1.1927686647648508e-07
123,droplet,3m,24m,male,Spleen,nan,erythroblast,Top1,3.9083425998687744,1.6850619431352243e-05,0.0002530138590373099,0.00033627430093474686,1.4445874796454287e-12
124,droplet,3m,24m,male,Kidney,nan,macrophage,Tnfaip2,3.8843111991882324,7.1922600000107195e-06,0.00010620859393384308,0.00021139835007488728,3.549829567307324e-09
125,droplet,3m,24m,male,Spleen,nan,proerythroblast,Tipin,3.8740053176879883,5.402100214269012e-06,7.920535426819697e-05,0.00011848668509628624,3.394513640645095e-12
126,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Rcn3,-3.8720343112945557,1.2678659913945012e-05,8.659132504362788e-07,3.8128702726680785e-05,8.381369846056199e-08
127,droplet,3m,24m,male,Spleen,nan,erythroblast,Slc4a1,3.871588706970215,0.00011940154217882082,0.0017477298388257623,0.001551539753563702,5.604663484245889e-36
128,droplet,3m,24m,male,Spleen,nan,proerythroblast,Stmn1,3.8521838188171387,4.279973654774949e-05,0.000618107384070754,0.000816573912743479,3.416655356507324e-15
129,droplet,3m,24m,male,Spleen,nan,T cell,Gpm6b,3.844440460205078,1.1228660696360748e-05,0.00016129463620018214,0.000348756235325709,4.931501079755458e-09
130,droplet,3m,24m,male,Spleen,nan,T cell,S100a4,3.83804988861084,3.430758442846127e-05,0.0004906347603537142,0.001163596985861659,1.1515441290137384e-07
131,droplet,3m,24m,male,Spleen,nan,erythroblast,Nt5c3,3.835050582885742,0.00013515155296772718,0.0019287958275526762,0.0016336777480319142,2.9752864374872645e-41
132,droplet,3m,24m,male,Kidney,nan,lymphocyte,Tmem60,3.8208305835723877,2.1276596271491144e-06,3.0066779800108634e-05,7.113652827683836e-05,1.37462027837568e-14
133,droplet,3m,24m,male,Kidney,nan,lymphocyte,Slc16a3,3.8152313232421875,2.413593392702751e-06,3.397530235815793e-05,0.00010859177564270794,5.29272716346923e-10
134,droplet,3m,24m,male,Kidney,nan,T cell,H2-Ab1,3.8145716190338135,2.5815779736149125e-05,0.0003632333828136325,0.0010067058028653264,3.8937096391420595e-12
135,droplet,3m,24m,male,Kidney,nan,macrophage,Treml4,3.814311981201172,1.46336078614695e-05,0.0002058608370134607,0.0003044390759896487,1.2072162378520568e-17
136,droplet,3m,24m,male,Kidney,nan,lymphocyte,Hist1h1b,3.8115813732147217,4.255319254298229e-06,5.974926898488775e-05,0.00015313057519961149,1.5393140645423132e-14
137,droplet,3m,24m,male,Spleen,nan,plasma cell,Hspa9,3.8113529682159424,7.0205001065914985e-06,9.855976531980559e-05,0.00012283658725209534,2.0211061016472776e-06
138,droplet,3m,24m,male,Kidney,nan,lymphocyte,Lmna,3.8105628490448,4.972447641193867e-06,6.976924487389624e-05,0.00018990568059962243,1.6579960711597936e-18
139,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Psmb8,3.8046257495880127,1.836110186559381e-06,2.5656972866272554e-05,7.396116416202858e-05,1.888646295057785e-26
140,droplet,3m,24m,male,Kidney,nan,macrophage,Setd8,3.797814130783081,3.156065076836967e-06,4.389368768897839e-05,8.87375499587506e-05,3.04055711496777e-07
141,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Arhgdib,3.7925519943237305,1.0621497494867072e-06,1.471831274102442e-05,4.668030305765569e-05,1.762281066439821e-14
142,droplet,3m,24m,male,Bladder,nan,bladder cell,Mt3,-3.7911932468414307,2.1931444280198775e-05,1.5841785625525517e-06,8.022783003980294e-05,1.0126605015693105e-07
143,droplet,3m,24m,male,Kidney,nan,lymphocyte,March8,3.7794487476348877,3.248440862080315e-06,4.460694617591798e-05,0.0001253257942153141,3.371432426719458e-12
144,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Col6a3,-3.7712929248809814,1.2781117220583837e-05,9.360436479255441e-07,3.161183121846989e-05,1.286702893309717e-10
145,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Rps4y2,-3.7697339057922363,2.3382353901979513e-05,1.7142929209512658e-06,6.189054693095386e-05,4.926116500991553e-37
146,droplet,3m,24m,male,Kidney,nan,macrophage,Ly6c2,3.7599992752075195,3.340104012750089e-05,0.0004525145923253149,0.0009855086682364345,7.997940706265627e-07
147,droplet,3m,24m,male,Kidney,nan,macrophage,Rhoq,3.757463216781616,3.1877000310487347e-06,4.311086013331078e-05,8.752131543587893e-05,4.992946101591127e-07
148,droplet,3m,24m,male,Kidney,nan,lymphocyte,Nt5c3,3.757011890411377,4.153216286795214e-05,0.0005615103873424232,0.0011334791779518127,4.780926804931321e-44
149,droplet,3m,24m,male,Kidney,nan,lymphocyte,March2,3.752851963043213,2.173480243072845e-05,0.0002930061600636691,0.00044830545084550977,7.496492209150297e-43
150,droplet,3m,24m,male,Kidney,nan,lymphocyte,Isg15,3.747770071029663,4.070569411851466e-05,0.0005468224990181625,0.001807113760150969,8.728852949269477e-14
151,droplet,3m,24m,male,Tongue,nan,keratinocyte,Sprr3,3.7436580657958984,2.0843053789576516e-05,0.0002791995939332992,0.001347237266600132,1.9561518112426236e-20
152,droplet,3m,24m,male,Kidney,nan,macrophage,Emr4,3.7263755798339844,2.076674354611896e-05,0.00027486486942507327,0.00031918412423692644,2.44048889613094e-27
153,droplet,3m,24m,male,Kidney,nan,lymphocyte,Ank1,3.711745023727417,2.413593392702751e-06,3.1623567338101566e-05,0.0001002675635390915,3.566135609814707e-09
154,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Mmp2,-3.7094454765319824,1.832825000747107e-05,1.4010911399964243e-06,4.031781281810254e-05,4.374430659696457e-18
155,droplet,3m,24m,male,Spleen,nan,proerythroblast,Ezh2,3.7021050453186035,4.897699454886606e-06,6.374364602379501e-05,9.762799163581803e-05,2.396180786573161e-10
156,droplet,3m,24m,male,Kidney,nan,lymphocyte,Blvrb,3.6718931198120117,5.416764906840399e-05,0.0006903827888891101,0.0009106120560318232,1.191655846073641e-72
157,droplet,3m,24m,male,Bladder,nan,bladder urothelial cell,Serpina3n,-3.653745174407959,1.0697477591747884e-05,8.499512205162318e-07,2.9232227461761795e-05,4.483316444551384e-07
158,droplet,3m,24m,male,Tongue,nan,basal cell of epidermis,Sprr3,3.651007652282715,8.859367426339304e-07,1.1129252015962265e-05,4.2773997847689316e-05,1.1926505886773867e-07
159,droplet,3m,24m,male,Kidney,nan,lymphocyte,Ffar2,3.6492719650268555,4.530626938503701e-06,5.684583811671473e-05,0.00017778491019271314,1.9208228102805403e-09
