,Dataset,Start age,End age,Sex,Tissue,Subtissue,Cell type,Gene,dExpression,Confidence,Expression at start age,Expression at end age,Max expression std. dev
22,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Sfxn1,29.259685516357422,low,4.2317733459640294e-06,0.0001238203840330243,2.325719833606854e-05
23,facs,3m,18m,male,Pancreas,Exocrine,leukocyte,Med11,27.450279235839844,low,3.416789695620537e-06,9.379185939906165e-05,1.075742329703644e-05
24,facs,3m,18m,female,Lung,EPCAM,club cell of bronchiole,Aes,23.650203704833984,low,3.404506787774153e-05,0.0008051727782003582,0.00015315230120904744
25,facs,3m,18m,female,Lung,EPCAM,club cell of bronchiole,Sftpb,21.429615020751953,low,0.00017950497567653656,0.003846722422167659,0.00068414252018556
26,facs,3m,18m,female,MAT,Fat,epithelial cell,Ldha,20.23074722290039,low,5.837398020958062e-06,0.00011809494026238099,2.419868360448163e-05
27,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Ddx3x,19.09010124206543,low,5.204377885092981e-06,9.935211710399017e-05,1.2337215594016016e-05
28,facs,3m,18m,male,Heart,RV,atrial myocyte,Egr1,19.05477523803711,low,0.001849191845394671,9.704611147753894e-05,9.188301919493824e-05
29,facs,3m,18m,female,Marrow,Granulocytes,granulocyte monocyte progenitor cell,Ankle2,18.682708740234375,low,0.00011121684656245634,5.952928404440172e-06,1.7773911167751066e-05
30,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Dhx36,18.577350616455078,low,7.2222536573463e-07,1.34170522869681e-05,2.27190002988209e-06
31,facs,3m,18m,male,SCAT,Fat,"CD8-positive, alpha-beta T cell",Copz1,17.355451583862305,low,3.964296411140822e-05,0.0006880215369164944,0.0001202170824399218
32,facs,3m,18m,female,Marrow,Granulocytes,naive B cell,Cyba,17.210962295532227,low,6.259780639084056e-05,0.001077368506230414,0.00013713726366404444
33,facs,3m,18m,female,Heart,RA,T cell,1810026B05Rik,16.208820343017578,low,5.84895969950594e-05,3.6085032206756296e-06,1.219031310029095e-05
34,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Tex261,16.077470779418945,low,5.537061042559799e-06,8.902195258997381e-05,1.4845230907667428e-05
35,facs,3m,18m,female,Marrow,Granulocytes,naive B cell,Sh3bgrl3,16.061983108520508,low,0.00011751268903026357,0.0018874868983402848,0.00042888932512141764
36,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,2210012G02Rik,15.79830551147461,low,5.4125530368764885e-06,8.550917846150696e-05,1.5204360352072399e-05
37,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,D11Wsu99e,15.55843448638916,low,6.713961738569196e-06,0.0001044587479555048,1.4632367310696281e-05
38,facs,3m,18m,female,Marrow,Granulocytes,granulocyte monocyte progenitor cell,Acp1,14.494810104370117,low,0.00018344231648370624,1.2655723367061e-05,1.3976148693473078e-05
39,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Dnajc19,13.58456802368164,low,2.1666760403604712e-06,2.9433371310005896e-05,5.055124802311184e-06
40,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Denr,13.200116157531738,low,1.1102334610768594e-05,0.00014655211998615414,3.0312050512293354e-05
41,facs,3m,18m,male,Pancreas,Exocrine,leukocyte,Mapk1ip1l,13.134245872497559,low,1.081574009731412e-05,0.00014205659681465477,2.9210570573923178e-05
42,facs,3m,18m,female,Heart,RV,smooth muscle cell,Prrc2c,12.115656852722168,low,1.6008942111511715e-05,0.00019395886920392513,3.416006074985489e-05
43,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Sod1,10.913493156433105,low,7.026199455140159e-05,0.0007668038015253842,0.0001701162982499227
44,facs,3m,18m,female,Marrow,Granulocytes,granulocyte monocyte progenitor cell,Anxa5,10.716513633728027,low,2.1782021576655097e-05,0.0002334273449378088,4.4933705794392154e-05
45,facs,3m,18m,male,Pancreas,Exocrine,leukocyte,Glipr1,10.084834098815918,low,2.0480698367464356e-05,0.00020654445688705891,4.365103450254537e-05
46,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Tmsb10,9.910468101501465,low,6.7000746639678255e-06,6.640088395215571e-05,8.62564229464624e-06
47,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Ndufs4,9.55659008026123,low,6.4655673668312375e-06,6.178878538776189e-05,1.107497973862337e-05
48,facs,3m,18m,female,Marrow,Granulocytes,naive B cell,Mt1,9.24183177947998,low,0.0002683646453078836,2.9038035791018046e-05,5.945898374193348e-05
49,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Snrpc,8.763557434082031,low,4.1848870750982314e-06,3.6674504372058436e-05,5.568881988438079e-06
50,facs,3m,18m,male,Pancreas,Exocrine,leukocyte,4933433P14Rik,8.709945678710938,low,1.288257772102952e-05,0.00011220656597288325,2.2359674403560348e-05
51,facs,3m,18m,female,Heart,RV,smooth muscle cell,Scand1,8.554412841796875,low,1.4129182090982795e-05,0.00012086686911061406,2.4888364350772463e-05
52,facs,3m,18m,male,Heart,RV,atrial myocyte,B2m,7.959691047668457,low,0.0009932516841217875,0.0001247852051164955,0.0001265888859052211
53,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Anxa1,7.864365577697754,low,3.310496686026454e-05,0.000260349566815421,4.971019734512083e-05
54,facs,3m,18m,female,Lung,EPCAM,respiratory basal cell,Nrip1,7.483809947967529,low,0.00031159937498159707,4.163646372035146e-05,6.003351154504344e-05
55,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Sh3bgrl,7.452541351318359,low,1.4351307981996797e-05,0.0001069537247531116,2.165025580325164e-05
56,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Ifitm2,7.290857791900635,low,6.364133878378198e-05,0.00046399995335377753,6.715227209497243e-05
57,facs,3m,18m,female,Lung,EPCAM,pericyte cell,2010106G01Rik,7.0912981033325195,low,0.0005708630196750164,8.050190808717161e-05,0.0001199540711240843
58,facs,3m,18m,male,SCAT,Fat,T cell,Lsm4,6.809482097625732,low,0.00012603469076566398,0.0008582309819757938,0.0001506176049588248
59,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Tmsb10,6.661802291870117,low,1.1215906852157786e-05,7.471816206816584e-05,1.3599356861959677e-05
60,facs,3m,18m,female,Lung,EPCAM,club cell of bronchiole,Wfdc2,6.545571804046631,low,0.0009686439298093319,0.006340328603982925,0.000956248608417809
61,facs,3m,18m,male,Pancreas,Exocrine,leukocyte,Rps7,6.335554599761963,low,7.449325494235381e-05,0.0004719560965895653,9.782244160305709e-05
62,facs,3m,18m,female,Heart,RV,smooth muscle cell,Cdc37,6.294078826904297,low,0.00011280699982307851,0.0007100161747075617,0.00014684611232951283
63,facs,3m,18m,female,Heart,LV,T cell,Tmsb10,6.15364408493042,low,0.00018424463632982224,0.0011337759206071496,0.00018221991194877774
64,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Set,5.929529190063477,low,4.661808998207562e-05,0.00027642332133837044,5.0204285798827186e-05
65,facs,3m,18m,female,Marrow,Granulocytes,granulocyte monocyte progenitor cell,Ndufa3,5.838165760040283,low,0.0001212391143781133,2.0766643501701765e-05,1.8317232388653792e-05
66,facs,3m,18m,male,GAT,Fat,NK cell,Cyba,5.464739799499512,low,0.0002287992392666638,0.0012503282632678747,0.00021129885863047093
67,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Cfl1,5.308808326721191,low,0.00013355635746847838,0.000709025131072849,0.0001357818691758439
68,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Ube2v1,5.21079158782959,low,3.3021664421539754e-05,0.000172069005202502,3.369020123500377e-05
69,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Sec61g,5.057365894317627,low,3.3108786738011986e-05,0.00016744324238970876,2.586249502201099e-05
70,facs,3m,18m,male,Marrow,KLS,megakaryocyte-erythroid progenitor cell,Ppp1ca,5.027853012084961,low,0.00017892118194140494,0.0008995894459076226,0.00017906681750901043
71,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Atp5g1,4.864677429199219,low,7.164922135416418e-05,0.00034855035482905805,5.423534821602516e-05
72,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Tomm6,4.751286506652832,low,2.0746838345075957e-05,9.85741862677969e-05,1.650231388339307e-05
73,facs,3m,18m,female,Heart,RA,valve cell,Steap4,4.511877059936523,low,0.01177070289850235,0.0026088261511176825,0.0017551521304994822
74,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Spcs2,4.1698760986328125,low,0.00033678172621876,0.001404338050633669,0.00024455226957798004
75,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Ndufa1,4.032663822174072,low,4.538053326541558e-05,0.00018300443480256945,3.405080133234151e-05
76,facs,3m,18m,female,Marrow,Granulocytes,granulocyte monocyte progenitor cell,Brp44,3.955476999282837,low,0.00019104125385638326,4.829790486837737e-05,2.060631049971562e-05
77,facs,3m,18m,male,SCAT,Fat,T cell,H2-K1,3.456483840942383,low,0.004781204275786877,0.016526155173778534,0.0027075663674622774
78,facs,3m,18m,male,SCAT,Fat,T cell,H2-D1,3.0582163333892822,low,0.005958569701761007,0.018222594633698463,0.002784519223496318
79,facs,3m,18m,male,Pancreas,Endocrine,pancreatic PP cell,Calm1,2.8058507442474365,low,0.0007221241248771548,0.002026172587648034,0.0002817126805894077
80,facs,3m,18m,female,Marrow,Granulocytes,granulocyte monocyte progenitor cell,Impa2,1.8353649377822876,low,0.00032191790523938835,0.00017539721739012748,3.482121246634051e-05
81,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr870,0.0,low,0.0,0.0,0.0
82,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr857,0.0,low,0.0,0.0,0.0
83,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr873,0.0,low,0.0,0.0,0.0
84,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr872,0.0,low,0.0,0.0,0.0
85,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr855,0.0,low,0.0,0.0,0.0
86,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr853,0.0,low,0.0,0.0,0.0
87,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr856-ps1,0.0,low,0.0,0.0,0.0
88,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr871,0.0,low,0.0,0.0,0.0
89,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr859,0.0,low,0.0,0.0,0.0
90,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr869,0.0,low,0.0,0.0,0.0
91,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr860,0.0,low,0.0,0.0,0.0
92,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr862,0.0,low,0.0,0.0,0.0
93,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr866,0.0,low,0.0,0.0,0.0
94,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr854,0.0,low,0.0,0.0,0.0
95,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr868,0.0,low,0.0,0.0,0.0
96,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr867,0.0,low,0.0,0.0,0.0
97,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr894,0.0,low,0.0,0.0,0.0
98,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr874,0.0,low,0.0,0.0,0.0
99,facs,3m,18m,female,Mammary_Gland,Mammary_Gland,endothelial cell,Olfr913,0.0,low,0.0,0.0,0.0
