,dataset,start_age,end_age,sex,tissue,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
93,facs,3m,18m,female,Liver,Lyz2,12.351177215576172,1.3539225847125635e-06,0.007074061781167984,0.018665721639990807,4.4223268679253764e-13
94,facs,3m,18m,female,Liver,Lcp2,12.338407516479492,3.351946276097806e-08,0.0001735963742248714,0.0004158770898357034,1.466064644539864e-16
95,facs,3m,18m,female,Liver,Gpr183,12.254989624023438,2.2286554823836013e-08,0.00010893866419792175,0.0003357503446750343,1.3825971045988752e-08
96,facs,3m,18m,female,Liver,Fyb,12.245323181152344,4.401390185648779e-08,0.00021370228205341846,0.00040156434988602996,4.0365778804590324e-29
97,facs,3m,18m,female,Liver,H2-DMb1,12.210749626159668,3.15215764601362e-08,0.00014942511916160583,0.0004605671565514058,1.3062291655514296e-08
98,facs,3m,18m,female,Liver,Cyth4,12.168587684631348,4.328226665961665e-08,0.0001992644974961877,0.0005042944103479385,1.729984622738981e-14
99,facs,3m,18m,female,Liver,Sdc3,12.102585792541504,9.349528085067504e-08,0.0004111833986826241,0.0011642976896837354,6.918572201729018e-11
100,facs,3m,18m,female,Liver,AI467606,12.102458000183105,3.835408080021807e-08,0.00016866532678250223,0.0005217546131461859,1.5751050704377815e-08
101,facs,3m,18m,female,Liver,Pilra,12.080085754394531,1.900458634906954e-08,8.229046943597496e-05,0.0002563728776294738,2.7544282294474074e-08
102,facs,3m,18m,female,Liver,Sla,12.073782920837402,2.8288281939126136e-08,0.00012195310409879312,0.00033546285703778267,1.1122426979997278e-11
103,facs,3m,18m,female,Liver,Ikzf3,12.068755149841309,1.3496970652226992e-08,5.7986355386674404e-05,0.0001856655435403809,1.4148765777234503e-07
104,facs,3m,18m,female,Liver,Ncf2,12.060372352600098,2.5666137659641208e-08,0.00010962539818137884,0.0003452001546975225,4.4463689933807724e-08
105,facs,3m,18m,female,Liver,Hvcn1,12.05522632598877,6.548775388637296e-08,0.0002787093399092555,0.0008803356904536486,4.738626894655888e-08
106,facs,3m,18m,female,Liver,Cd3e,12.028459548950195,6.468206859011616e-09,2.7025775125366636e-05,9.031948138726875e-05,3.4714520408065696e-06
107,facs,3m,18m,female,Liver,Tmsb10,12.017122268676758,7.589062533952529e-08,0.00031456342549063265,0.0004079261270817369,4.9335577283053055e-65
108,facs,3m,18m,female,Liver,Apobec3,11.953412055969238,5.269818004194349e-08,0.0002089967456413433,0.0004385101783555001,1.143850472942479e-22
109,facs,3m,18m,female,Liver,Syk,11.875603675842285,2.0573077463836853e-08,7.730959623586386e-05,0.0002443813718855381,6.149577222934793e-08
110,facs,3m,18m,female,Liver,Cd3d,11.875439643859863,4.225488225984009e-08,0.00015876353427302092,0.00041790513205341995,4.1538909757284276e-13
111,facs,3m,18m,female,Liver,Cd300a,11.856955528259277,2.1013562445659772e-08,7.795062265358865e-05,0.00027231540298089385,7.114137289308375e-06
112,facs,3m,18m,female,Liver,Sell,11.778318405151367,4.235598538571139e-08,0.00014878256479278207,0.00044440184137783945,2.1505119377797747e-09
113,facs,3m,18m,female,Liver,Rgs2,11.773938179016113,4.2436628433506485e-08,0.0001486139663029462,0.0003943777992390096,7.821800043430731e-13
114,facs,3m,18m,female,Liver,Plekha2,11.756416320800781,2.1885609768901304e-08,7.572033791802824e-05,0.0002617310965433717,4.5314498824102086e-06
115,facs,3m,18m,female,Liver,Klhl6,11.745927810668945,2.7863565676966573e-08,9.570373367751017e-05,0.0002855266793631017,2.2489394681035207e-09
116,facs,3m,18m,female,Liver,Il2rg,11.709942817687988,2.0350616125597298e-07,0.000681747798807919,0.0011590381618589163,1.8172566048352077e-36
117,facs,3m,18m,female,Liver,Casp1,11.69078254699707,1.603253885207323e-08,5.3003615903435275e-05,0.00014777130854781717,5.446045152609388e-11
118,facs,3m,18m,female,Liver,AB124611,11.672933578491211,3.572433016074683e-08,0.00011664858902804554,0.00035481053055264056,6.512227410849925e-09
119,facs,3m,18m,female,Liver,AI662270,11.643498420715332,1.3808722165720155e-08,4.418016396812163e-05,0.00011445565178291872,5.043497919348597e-13
120,facs,3m,18m,female,Liver,Fcna,11.628173828125,2.3813423410956602e-07,0.0007537940982729197,0.002251136116683483,1.9739902041148077e-09
121,facs,3m,18m,female,Liver,Skap1,11.591264724731445,5.469703268090598e-08,0.00016876801964826882,0.0004899596679024398,3.716626324829818e-10
122,facs,3m,18m,female,Liver,Gpsm3,11.58238697052002,1.0808306249998623e-08,3.3146967325592414e-05,9.106226934818551e-05,7.300373599988907e-11
123,facs,3m,18m,female,Liver,Cd5l,11.580182075500488,2.7401765123613586e-07,0.0008390008006244898,0.002424447098746896,2.587293592199259e-10
124,facs,3m,18m,female,Liver,Susd3,11.522002220153809,4.1728156929821125e-08,0.00012271787272766232,0.0003543569182511419,2.820216824048748e-10
125,facs,3m,18m,female,Liver,Dok2,11.49844741821289,6.514670758406282e-08,0.0001884849916677922,0.0006366088055074215,1.3724769850212553e-06
126,facs,3m,18m,female,Liver,Hcst,11.496463775634766,2.0323183136383705e-08,5.872101610293612e-05,0.00012508277723100036,4.101467013856641e-21
127,facs,3m,18m,female,Liver,6330512M04Rik,11.42033863067627,2.583575664516502e-08,7.081130024744198e-05,0.00024139281595125794,2.5178728858294425e-06
128,facs,3m,18m,female,Liver,C1qa,11.419928550720215,4.077064374996553e-07,0.0011170938378199935,0.0028809765353798866,7.508954739059001e-14
129,facs,3m,18m,female,Liver,Tmem173,11.398683547973633,4.4194173653977487e-08,0.00011932202323805541,0.0003435573016759008,2.370662353085966e-10
130,facs,3m,18m,female,Liver,Vsig4,11.378190994262695,2.733408734911791e-07,0.0007275836542248726,0.0020381601061671972,3.3637878817014565e-11
131,facs,3m,18m,female,Liver,Myo1f,11.364625930786133,3.8021539694454987e-08,0.00010026151721831411,0.0002940779959317297,7.987604905809781e-10
132,facs,3m,18m,female,Liver,Cd27,11.360340118408203,2.8143743335817817e-08,7.39946699468419e-05,0.0002526973548810929,2.6842061386516217e-06
133,facs,3m,18m,female,Liver,Dok3,11.34897232055664,4.452071422633708e-08,0.00011613231617957354,0.00031858583679422736,9.460472079658373e-12
134,facs,3m,18m,female,Liver,Rasal3,11.329595565795898,3.181163421572819e-08,8.187429921235889e-05,0.0002610586234368384,9.463075127074783e-08
135,facs,3m,18m,female,Liver,Hcls1,11.307693481445312,1.0099555680653793e-07,0.0002560127177275717,0.0004360803577583283,3.277643023349447e-36
136,facs,3m,18m,female,Liver,Capg,11.271212577819824,1.4589328145575564e-07,0.0003605879901442677,0.0007762759341858327,2.1497610323818134e-21
137,facs,3m,18m,female,Liver,Itgb2,11.262688636779785,1.830063638408319e-07,0.00044965106644667685,0.0009378486429341137,4.963193728759819e-23
138,facs,3m,18m,male,Thymus,Cygb,11.229450225830078,4.6759421223896425e-08,0.00011227413051528856,0.0004569977172650397,6.723965256902711e-06
139,facs,3m,18m,female,Liver,Cfp,11.226799011230469,2.7662770207825815e-07,0.0006629803101532161,0.0017612349474802613,7.575452083210829e-13
140,facs,3m,18m,female,Liver,C1qb,11.192566871643066,7.471932121916325e-07,0.0017487669829279184,0.004207712598145008,1.9448509319518612e-16
141,facs,3m,18m,female,Liver,Gm11428,11.187355041503906,1.9382552807201137e-07,0.0004520043730735779,0.0012570795370265841,2.0761969754518984e-11
142,facs,3m,18m,female,Liver,Ly6d,11.187010765075684,2.4378277885261923e-07,0.0005683694034814835,0.0014493778580799699,3.051497564672213e-14
143,facs,3m,18m,female,Liver,Pld4,11.09648609161377,1.1336167915487749e-07,0.0002482247946318239,0.0006037757848389447,5.586559108956119e-16
144,facs,3m,18m,female,Liver,Tyrobp,11.088332176208496,3.926229510398116e-07,0.0008548644254915416,0.0015976401045918465,1.4560974441133314e-29
145,facs,3m,18m,female,Liver,Fam189b,11.033267974853516,4.2857973170384867e-08,8.982275903690606e-05,0.0002585665788501501,2.6281327675416734e-10
146,facs,3m,18m,female,Liver,Ly86,10.945512771606445,1.1858539039621974e-07,0.00023386346583720297,0.0004641556879505515,9.628876013620209e-26
147,facs,3m,18m,female,Liver,Fermt3,10.9274263381958,1.1791597387400543e-07,0.00022964632080402225,0.0006774921203032136,9.861944292298688e-10
148,facs,3m,18m,female,Liver,Ctss,10.92308235168457,4.879182711192698e-07,0.0009473780519329011,0.001581067219376564,5.746623115992712e-38
149,facs,3m,18m,female,Liver,Sh3kbp1,10.864739418029785,5.791040891267585e-08,0.0001079882713383995,0.000272724631940946,1.842312771260767e-14
150,facs,3m,18m,female,Liver,Rcsd1,10.856245040893555,5.372396927327827e-08,9.959364251699299e-05,0.000326927489368245,3.863499228479254e-07
151,facs,3m,18m,female,Liver,Slc44a2,10.844593048095703,4.243107554202652e-08,7.802647451171651e-05,0.0001939594658324495,6.525994291518614e-15
152,facs,3m,18m,female,Liver,Laptm5,10.800207138061523,8.924008056965249e-07,0.0015912804519757628,0.0018599557224661112,4.526500494612633e-81
153,facs,3m,18m,female,Liver,Cd44,10.780922889709473,6.932206275678254e-08,0.00012197165051475167,0.0003474778786767274,1.205257372928032e-10
154,facs,3m,18m,female,Liver,H2-DMa,10.75168514251709,2.7851825734614977e-07,0.000480214279377833,0.0008661081083118916,5.625520640251878e-32
155,facs,3m,18m,female,Liver,Aif1,10.745676040649414,8.587332445131324e-08,0.00014744640793651342,0.00039728707633912563,2.4735102691456864e-12
156,facs,3m,18m,female,Liver,Lrrc8c,10.737709045410156,3.086503141958019e-08,5.27051706740167e-05,0.00015665862883906811,2.8598537563514635e-09
157,facs,3m,18m,female,Liver,Dock10,10.701471328735352,3.090978850650572e-08,5.14723542437423e-05,0.00015488555072806776,5.938267059491576e-09
158,facs,3m,18m,female,Liver,Samsn1,10.694182395935059,3.5498860739835436e-08,5.881612014491111e-05,0.00020177901023998857,3.6993227749179462e-06
159,facs,3m,18m,female,Liver,Hck,10.661075592041016,9.2739178114698e-08,0.0001501659135101363,0.0003865768376272172,7.629797929897956e-14
160,facs,3m,18m,female,Liver,Pycard,10.630293846130371,6.198466451223794e-08,9.824907465372235e-05,0.00024517151177860796,7.298525871372419e-15
161,facs,3m,18m,female,Liver,Lbh,10.624235153198242,3.313898133683324e-08,5.230772512732074e-05,0.000132360786665231,5.5425489487960163e-14
162,facs,3m,18m,female,Liver,Fxyd5,10.616050720214844,3.783335102980345e-07,0.0005937800160609186,0.0007701520225964487,4.118925901850725e-65
163,facs,3m,18m,female,Liver,S100a6,10.614933013916016,1.4090117872456176e-07,0.00022096873726695776,0.0005528993788175285,6.799397120413113e-15
164,facs,3m,18m,female,Liver,Selplg,10.55000114440918,5.096507607049716e-07,0.0007640828844159842,0.0013678513932973146,1.6099428899554654e-32
165,facs,3m,18m,female,Liver,Fam105a,10.529874801635742,7.701171966800757e-08,0.00011385983816580847,0.00030788584263063967,3.5013665400045907e-12
166,facs,3m,18m,female,Liver,Abi3,10.52197551727295,1.5360278382559045e-07,0.00022585624537896365,0.00042954503442160785,2.5169104941813335e-28
167,facs,3m,18m,female,Liver,Cotl1,10.351232528686523,3.6987779594710446e-07,0.00048315993626601994,0.0005514982622116804,5.278783703503929e-85
168,facs,3m,18m,female,Liver,Ppp1r18,10.332831382751465,8.295378961520328e-08,0.000106987681647297,0.0001827584783313796,1.925971169050226e-35
169,facs,3m,18m,female,Liver,Socs1,10.27914810180664,5.9136848307161927e-08,7.348476356128231e-05,0.00022770358191337436,2.243264046792669e-08
170,facs,3m,18m,female,Liver,Ngfrap1,10.269977569580078,3.215034638515135e-08,3.9698170439805835e-05,0.00011934919166378677,8.707377525308517e-09
171,facs,3m,18m,female,Liver,Crip1,10.258862495422363,2.5001304493343923e-07,0.00030633009737357497,0.0006328836316242814,1.6925589881747302e-23
172,facs,3m,18m,female,Liver,Fcer1g,10.256800651550293,6.356810899887932e-07,0.0007777580758556724,0.0014203260652720928,4.2172483944407864e-31
173,facs,3m,18m,female,Liver,Il21r,10.228606224060059,1.0365258873434868e-07,0.00012436596443876624,0.0004045870737172663,2.4028877608742195e-07
174,facs,3m,18m,female,Liver,Gngt2,10.20110034942627,1.9210763468890946e-07,0.00022614341287408024,0.0006085570785216987,2.1411743380519944e-12
175,facs,3m,18m,female,Liver,Tnfrsf18,10.195465087890625,1.0963460539414882e-07,0.00012855601380579174,0.00040979799814522266,8.481678356163914e-08
176,facs,3m,18m,female,Liver,Ssbp4,10.191643714904785,1.1325791859917445e-07,0.00013245329319033772,0.0002996978582814336,6.73429075014871e-19
177,facs,3m,18m,female,Liver,Lat2,10.148441314697266,9.773776099564202e-08,0.00011093077046098188,0.00036350853042677045,3.5234286720907056e-07
178,facs,3m,18m,female,Liver,Ppp1r16b,10.136491775512695,2.168930848256423e-07,0.0002441383112454787,0.00048292300198227167,6.356476371144129e-26
179,facs,3m,18m,female,Liver,Cdc42ep3,10.134119987487793,6.153052822810423e-08,6.914675032021478e-05,0.00021794895292259753,5.7995020777442425e-08
180,facs,3m,18m,female,Liver,Evi2a,10.093828201293945,6.446373390645022e-08,7.044776430120692e-05,0.00019699199765454978,4.881288172388164e-11
181,facs,3m,18m,female,Liver,Sp110,10.081262588500977,1.6187836138215062e-07,0.00017536939412821084,0.0003551008994691074,1.607531486266057e-24
182,facs,3m,18m,female,Liver,Sept1,10.081254005432129,7.221191111739245e-08,7.82302231527865e-05,0.0001804087805794552,7.774152067752288e-18
183,facs,3m,18m,female,Liver,Itga4,10.02470874786377,6.766477156361361e-08,7.048666157061234e-05,0.00021034703240729868,2.7934622932551162e-09
184,facs,3m,18m,female,Liver,Tnfaip8l2,9.989667892456055,1.1108453890074088e-07,0.00011293983698124066,0.0002826112031470984,8.667246248199374e-15
185,facs,3m,18m,female,Liver,Clec4f,9.968766212463379,1.0808053048094735e-06,0.0010830422397702932,0.003013945184648037,2.234832554580393e-11
186,facs,3m,18m,female,Liver,Cyba,9.956192016601562,7.201479661489429e-07,0.0007153765182010829,0.0007766411872580647,2.3446136412058256e-94
