,dataset,start_age,end_age,sex,tissue,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
37,facs,18m,24m,male,Aorta,Ndn,-8.521997451782227,0.0002990755601786077,8.135863822644751e-07,0.00045185984345152974,2.6574862845715724e-11
38,facs,18m,24m,male,Spleen,Ins2,8.34280776977539,6.705560906539176e-08,2.177092210331466e-05,3.699918306665495e-05,2.9105441356010587e-42
39,facs,18m,24m,male,Liver,Saa2,-7.9570722579956055,0.005036248825490475,2.026701440627221e-05,0.00956909079104662,4.610703148896921e-35
40,facs,18m,24m,male,BAT,Krt23,7.608082294464111,4.975231604475994e-07,9.706780838314444e-05,0.00040496859583072364,7.226745240995269e-07
41,facs,18m,24m,male,BAT,Apoa2,7.35044527053833,3.691750407597283e-07,6.02473555773031e-05,0.00023424229584634304,2.7406422203575567e-08
42,facs,18m,24m,male,BAT,Ropn1l,7.215539455413818,2.3193280185296317e-07,3.447131166467443e-05,0.00014634858234785497,3.866137635907424e-06
43,facs,18m,24m,male,BAT,Tcp11,7.165610313415527,4.0431888237435487e-07,5.8048186474479735e-05,0.0002517735701985657,5.665304090476175e-06
44,facs,18m,24m,male,Marrow,Car1,7.1010308265686035,1.0864812338695629e-06,0.00014915780047886074,0.0013872069539502263,5.8534795053619646e-08
45,facs,18m,24m,male,Heart,Fam129c,6.825997352600098,2.955122511139052e-07,3.352794374222867e-05,0.00022446759976446629,1.1037817682043201e-10
46,facs,18m,24m,male,Aorta,Ms4a4d,-6.812232971191406,0.00035471038427203894,3.156365664835903e-06,0.0004919265047647059,8.222601986404321e-14
47,facs,18m,24m,male,BAT,Meig1,6.730638027191162,3.448188010679587e-07,3.661981099867262e-05,0.00014715192082803696,3.4877039406433424e-07
48,facs,18m,24m,male,Aorta,Bicc1,-6.675301551818848,9.315610805060714e-05,9.114751264860388e-07,0.00015175891167018563,6.63627252697172e-09
49,facs,18m,24m,male,Liver,Saa1,-6.6624555587768555,0.0037923736963421106,3.743796332855709e-05,0.006960873957723379,2.5022510004890205e-37
50,facs,18m,24m,male,BAT,Aqp3,6.62501859664917,2.3548323042632546e-06,0.00023242855968419462,0.000745246943552047,6.868616586382476e-14
51,facs,18m,24m,male,Aorta,Mfap5,-6.608912944793701,0.0009996616281569004,1.0241697054880206e-05,0.0016110349679365754,2.7913549606645706e-09
52,facs,18m,24m,male,GAT,A130040M12Rik,6.588449478149414,2.228777020718553e-06,0.00021448043116834015,0.0003872765228152275,1.5636346250470817e-65
53,facs,18m,24m,male,BAT,Areg,6.585113048553467,1.1221724207644002e-06,0.00010773989197332412,0.00040479889139533043,4.2457397361831524e-09
54,facs,18m,24m,male,Aorta,Abca8a,-6.379431247711182,0.0005123045993968844,6.153582944534719e-06,0.0007161973626352847,1.9948784610050882e-13
55,facs,18m,24m,male,Aorta,Kdelr3,-6.310018539428711,0.0002819330256897956,3.5533746540750144e-06,0.0003817507822532207,1.6820413552669494e-14
56,facs,18m,24m,male,Thymus,Bcl11a,6.266740322113037,4.986991370969918e-07,3.839868804789148e-05,0.00016919693734962493,2.0466229410714313e-09
57,facs,18m,24m,male,Aorta,Clec11a,-6.224666595458984,0.000365478394087404,4.887088834948372e-06,0.0006014565005898476,1.1350229482140495e-08
58,facs,18m,24m,male,Thymus,Siglecg,6.179823398590088,1.1249455837969435e-06,8.155380055541173e-05,0.0003266885469201952,1.5600113736737652e-12
59,facs,18m,24m,male,Aorta,Dpep1,-6.097468376159668,0.0024493741802871227,3.5771266993833706e-05,0.003350393380969763,5.109602217699012e-14
60,facs,18m,24m,male,Liver,Mup17,-6.085567474365234,1.795161733753048e-05,2.6434048550072475e-07,5.974107625661418e-05,7.06083495226459e-07
61,facs,18m,24m,male,Aorta,Pdgfra,-6.066989421844482,0.00022658340458292514,3.3797316518757725e-06,0.0002877462829928845,1.11059018015638e-16
62,facs,18m,24m,male,Aorta,Crispld2,-6.019813537597656,0.0004944276879541576,7.620059022883652e-06,0.0006836014799773693,1.2172168505435204e-13
63,facs,18m,24m,male,Aorta,Clec3b,-5.997100830078125,0.0015872236108407378,2.485025834175758e-05,0.0022736606188118458,1.7675619655714068e-12
64,facs,18m,24m,male,Thymus,Cyp4f18,5.954848766326904,1.2518377161541139e-06,7.764910697005689e-05,0.00031486101215705276,4.534815393498372e-12
65,facs,18m,24m,male,Aorta,Tnxb,-5.954761028289795,0.00021989499509800225,3.5453047075861832e-06,0.0003950451500713825,1.1912097803951502e-06
66,facs,18m,24m,male,BAT,Perp,5.886173248291016,2.103338147207978e-06,0.00012440104910638183,0.00042203173507004976,1.511416528219912e-11
67,facs,18m,24m,male,Aorta,Svep1,-5.807642459869385,0.0001675958337727934,2.992185272887582e-06,0.00026698020519688725,2.749232747207909e-09
68,facs,18m,24m,male,Aorta,C1qtnf2,-5.803712844848633,0.00015920439909677953,2.8501206088549225e-06,0.00023711798712611198,5.796594533579249e-11
69,facs,18m,24m,male,Aorta,Ctsk,-5.788067817687988,0.0002919902035500854,5.284283361106645e-06,0.0005068652098998427,2.4724278068244424e-07
70,facs,18m,24m,male,Aorta,Podn,-5.717984199523926,0.0001691078214207664,3.2127645681612194e-06,0.0002549661148805171,1.09942882088468e-10
71,facs,18m,24m,male,Aorta,Col6a2,-5.701376438140869,0.0005053937784396112,9.712802238937002e-06,0.00067427585599944,9.21367237207841e-15
72,facs,18m,24m,male,Aorta,Mrc2,-5.692421913146973,8.188798528863117e-05,1.5835440763112274e-06,0.0001528855791548267,9.92900399048084e-06
73,facs,18m,24m,male,Trachea,A130040M12Rik,5.686594009399414,1.2853523685407708e-06,6.620000203838572e-05,0.0001962921378435567,1.5375741901776755e-19
74,facs,18m,24m,male,Aorta,Serpinf1,-5.674551010131836,0.00453265942633152,8.87448331923224e-05,0.00396434310823679,3.2657619966922403e-38
75,facs,18m,24m,male,Marrow,Klf1,5.666816711425781,7.023148214102548e-07,3.56791315425653e-05,0.0002865076530724764,1.0570389481050464e-10
76,facs,18m,24m,male,Aorta,Vit,-5.622636795043945,5.8596604503691196e-05,1.189295289805159e-06,0.00010686480527510867,5.076365158045722e-06
77,facs,18m,24m,male,Aorta,Cpxm1,-5.5853376388549805,0.0003113526327069849,6.4848250076465774e-06,0.0004930624854750931,2.2096070736992466e-09
78,facs,18m,24m,male,BAT,Klf5,5.568818092346191,1.709425760054728e-06,8.113939838949591e-05,0.00029702571919187903,2.3204529554484318e-09
79,facs,18m,24m,male,Aorta,Col3a1,-5.563794136047363,0.0009424053132534027,1.992364377656486e-05,0.0012882669689133763,7.709758523295747e-14
80,facs,18m,24m,male,GAT,Sox18,5.550143718719482,2.966945203297655e-06,0.00013901748752687126,0.0005933765205554664,1.987791713122297e-08
81,facs,18m,24m,male,Thymus,Dok3,5.514885902404785,1.3948625792181701e-06,6.377901445375755e-05,0.0002819248184096068,2.351905131886636e-09
82,facs,18m,24m,male,Aorta,Scara5,-5.473577499389648,0.00020258731092326343,4.5593319555337075e-06,0.00035415153251960874,5.282258817494027e-07
83,facs,18m,24m,male,Kidney,Gm6981,5.467677593231201,3.990925279140356e-07,1.766076820786111e-05,4.049596100230701e-05,4.979488572558854e-15
84,facs,18m,24m,male,Aorta,Htra3,-5.367453575134277,0.000884255685377866,2.1419695258373395e-05,0.0011689156526699662,7.364685874285367e-15
85,facs,18m,24m,male,Aorta,Osr1,-5.361074924468994,0.00013423830387182534,3.2661191653460264e-06,0.00023953878553584218,1.641041543823628e-06
86,facs,18m,24m,male,Aorta,Apold1,5.3591742515563965,2.9360366170294583e-05,0.0012051293160766363,0.0021663911174982786,1.2105542622610259e-10
87,facs,18m,24m,male,Aorta,Plxdc2,-5.353521823883057,0.00026865993277169764,6.5710114540706854e-06,0.00035176356323063374,3.461083575885291e-15
88,facs,18m,24m,male,Aorta,Lrrc17,-5.3278093338012695,0.0001167361915577203,2.9065304261166602e-06,0.000211696868063882,5.1095360080231055e-06
89,facs,18m,24m,male,Thymus,A130040M12Rik,5.324317455291748,1.2109524050174514e-06,4.851842095376924e-05,0.00010600473615340889,1.0451038397705407e-44
90,facs,18m,24m,male,Aorta,Lama2,-5.3113274574279785,0.00021691014990210533,5.46274486623588e-06,0.00026214634999632835,1.1358856476694125e-17
91,facs,18m,24m,male,Brain_Non-Myeloid,Olfml3,-5.291395664215088,0.0001646046293899417,4.203132903057849e-06,0.0007901399512775242,8.656903038776931e-06
92,facs,18m,24m,male,Aorta,Col5a1,-5.262643337249756,0.00011598326091188937,3.021215434273472e-06,0.00019502973009366542,1.1918189928216329e-07
93,facs,18m,24m,male,BAT,Myl2,5.2526960372924805,1.3293524716573302e-06,5.068267273600213e-05,0.00018919944704975933,1.5615746759525478e-08
94,facs,18m,24m,male,Aorta,Htra1,-5.248993873596191,0.0004327360657043755,1.1379376701370347e-05,0.0005582544254139066,2.0442117725344273e-15
95,facs,18m,24m,male,Kidney,A130040M12Rik,5.246660232543945,4.939795417158166e-07,1.8754779375740327e-05,6.508650403702632e-05,3.085215681424789e-06
96,facs,18m,24m,male,Aorta,Ddr2,-5.236212253570557,0.00014029696467332542,3.7221273032628233e-06,0.00025395373813807964,3.3289808972636063e-06
97,facs,18m,24m,male,Liver,Orm2,-5.210819721221924,0.0002590065123513341,6.99354859534651e-06,0.0006127497763372958,5.03293429357857e-20
98,facs,18m,24m,male,Thymus,Spib,5.207970142364502,3.207640702385106e-06,0.0001185607907245867,0.0004481858923099935,5.689143124151936e-14
99,facs,18m,24m,male,Aorta,Rnase4,-5.199099540710449,0.0012394330697134137,3.37394631060306e-05,0.0011374496389180422,3.7119100389272858e-34
100,facs,18m,24m,male,Lung,Lars2,5.196637153625488,1.785237509466242e-05,0.0006546959048137069,0.003989452496170998,7.606050545875919e-07
101,facs,18m,24m,male,Aorta,Gpx8,-5.18267822265625,0.00030161201721057296,8.304376024170779e-06,0.00032502965768799186,1.4867752158580566e-23
102,facs,18m,24m,male,Aorta,Cyp1b1,-5.163188457489014,0.0001010817795759067,2.820967665684293e-06,0.00017639921861700714,6.465766480672198e-07
103,facs,18m,24m,male,Aorta,Ogn,-5.0993523597717285,0.0006462674937210977,1.8851860659196973e-05,0.0007804834749549627,1.4684530227003948e-17
104,facs,18m,24m,male,Aorta,Mmp23,-5.085574150085449,0.00040369114140048623,1.1888821973116137e-05,0.0006175063317641616,6.010393916505727e-10
105,facs,18m,24m,male,Thymus,Bank1,5.06769323348999,1.6346559732483001e-06,5.4821925004944205e-05,0.00024325695994775742,7.406346334795448e-09
106,facs,18m,24m,male,BAT,Nqo1,5.063048362731934,1.6004281633286155e-06,5.350149149307981e-05,0.0002039241953752935,7.238395553329815e-08
107,facs,18m,24m,male,Aorta,Hsd11b1,-5.062882423400879,0.0011035376228392124,3.3014719519997016e-05,0.0018284233519807458,4.557351270363669e-08
108,facs,18m,24m,male,Brain_Non-Myeloid,Tmem119,-5.06193733215332,0.00026645680190995336,7.976856977620628e-06,0.0011885237181559205,3.104211068524121e-07
109,facs,18m,24m,male,Spleen,1810046K07Rik,5.053619384765625,2.2827662178315222e-06,7.581456156913191e-05,0.0003211971779819578,1.0954052309015938e-08
110,facs,18m,24m,male,Aorta,Olfml3,-5.053101539611816,0.0007007243693806231,2.1106297936057672e-05,0.0009942571632564068,4.737465800034627e-12
111,facs,18m,24m,male,Spleen,Gm6981,4.989645481109619,4.951025971422496e-07,1.5730009181424975e-05,2.4914239475037903e-05,9.84016693124394e-29
112,facs,18m,24m,male,Aorta,Scara3,-4.986751556396484,0.0001718135754344985,5.4187053137866315e-06,0.0002891460608225316,1.517677280213348e-07
113,facs,18m,24m,male,Aorta,Lum,-4.968621730804443,0.002306083682924509,7.364969496848062e-05,0.002924041822552681,2.078274412090571e-15
114,facs,18m,24m,male,Aorta,Serping1,-4.965067386627197,0.00481752073392272,0.00015423727745655924,0.0043764556758105755,2.7355456033006957e-34
115,facs,18m,24m,male,Aorta,Gsn,-4.957306861877441,0.014811468310654163,0.00047676029498688877,0.018794508650898933,3.7307236776111487e-16
116,facs,18m,24m,male,Aorta,Aqp1,4.9277262687683105,6.218857743078843e-05,0.0018927969504147768,0.003637417685240507,1.1567858769625734e-08
117,facs,18m,24m,male,Aorta,Penk,-4.924286365509033,0.0007279436686076224,2.3973960196599364e-05,0.001291823573410511,2.5790368007006312e-06
118,facs,18m,24m,male,Aorta,Loxl1,-4.909202575683594,0.0002705839287955314,9.005020729091484e-06,0.0004430956032592803,4.577873560461018e-08
119,facs,18m,24m,male,Tongue,Cyp2f2,4.835554599761963,1.3832648619427346e-05,0.00039495929377153516,0.001051848172210157,9.281667887689173e-34
120,facs,18m,24m,male,Aorta,Prrx1,-4.78311824798584,0.00014832346641924232,5.387009423429845e-06,0.00023810466518625617,2.9901776778081984e-08
121,facs,18m,24m,male,Aorta,Smoc2,-4.773939609527588,0.0012967659858986735,4.73982872790657e-05,0.002090750029310584,1.5988832564550898e-08
122,facs,18m,24m,male,Aorta,Gpc3,-4.752426624298096,0.000174766915733926,6.483897323050769e-06,0.0002848065341822803,1.1618945949764335e-07
123,facs,18m,24m,male,Aorta,Srpx,-4.746039867401123,0.000450390885816887,1.6783758837846108e-05,0.0006091491086408496,6.72125774249172e-13
124,facs,18m,24m,male,Tongue,Arhgdib,4.744556903839111,1.0328795951863867e-06,2.7688793124980293e-05,0.00011295564036117867,1.1186590537487119e-10
125,facs,18m,24m,male,Aorta,Pcolce,-4.742528438568115,0.0020557502284646034,7.679394911974669e-05,0.001949212164618075,7.400141119208154e-31
126,facs,18m,24m,male,Aorta,Dcn,-4.725703716278076,0.019835861399769783,0.0007496741600334644,0.016800547018647194,1.3274737089975398e-37
127,facs,18m,24m,male,Aorta,Entpd2,-4.722807884216309,0.000665013212710619,2.518392284400761e-05,0.0007794747943989933,1.3817085907924834e-18
128,facs,18m,24m,male,Aorta,Abi3bp,-4.719974040985107,0.0001771601237123832,6.722210400766926e-06,0.0002330303395865485,7.454363529444638e-14
129,facs,18m,24m,male,Limb_Muscle,Lcn2,-4.708131790161133,0.0014946444425731897,5.718064130633138e-05,0.004426716826856136,3.9219659358835414e-06
130,facs,18m,24m,male,Aorta,Chpf,-4.680346488952637,0.0001504770916653797,5.86875103181228e-06,0.00023485664860345423,1.1650298229651258e-08
131,facs,18m,24m,male,Aorta,Egfr,-4.670238018035889,0.00010810199455590919,4.245725449436577e-06,0.0001895150780910626,1.978506804665216e-06
132,facs,18m,24m,male,Aorta,Rbms3,-4.659531593322754,8.776252798270434e-05,3.47256354871206e-06,0.00012056938430760056,1.173423373713429e-12
133,facs,18m,24m,male,Limb_Muscle,A130040M12Rik,4.637406826019287,4.226299552101409e-06,0.00010518624185351655,0.0002370913716731593,1.3733042300533521e-43
134,facs,18m,24m,male,BAT,A130040M12Rik,4.632761478424072,3.048783582926262e-06,7.563570397906005e-05,0.00025869629462249577,9.603636456371437e-11
135,facs,18m,24m,male,Aorta,Col1a1,-4.6165008544921875,0.0005982445436529815,2.4387851226492785e-05,0.0008641183376312256,3.129857813552088e-11
136,facs,18m,24m,male,Aorta,C1s,-4.594395160675049,0.0004486393299885094,1.857147981354501e-05,0.0005739875487051904,4.166644668596946e-15
137,facs,18m,24m,male,Aorta,Col6a1,-4.589522361755371,0.0005625438643619418,2.3365359083982185e-05,0.0006387728499248624,6.670937314361607e-20
138,facs,18m,24m,male,Aorta,Sod3,-4.588829517364502,0.0010680066188797355,4.4381155021255836e-05,0.0013514667516574264,1.505695515164263e-15
139,facs,18m,24m,male,Aorta,Fbln7,-4.585616588592529,0.0005101424176245928,2.124629645550158e-05,0.0007013019057922065,2.887648949638325e-12
140,facs,18m,24m,male,Thymus,Faim3,4.567675590515137,8.76620651979465e-06,0.00020788307301700115,0.0007035548333078623,7.873659866222841e-17
141,facs,18m,24m,male,Aorta,Col6a3,-4.557262420654297,0.00020545601728372276,8.726620762899984e-06,0.00028233896591700613,3.982478720852951e-12
142,facs,18m,24m,male,GAT,Has1,4.5454206466674805,1.5079506738402415e-05,0.000352123606717214,0.001456166966818273,1.483458632124851e-08
143,facs,18m,24m,male,Aorta,Colec12,-4.5019941329956055,0.00017078316886909306,7.537194505857769e-06,0.00026171014178544283,4.078925213634926e-09
144,facs,18m,24m,male,BAT,Ctse,4.489652156829834,5.0376188482914586e-06,0.00011317365715513006,0.00046340678818523884,2.731316697899614e-06
145,facs,18m,24m,male,Aorta,Islr,-4.48271369934082,0.0004402079794090241,1.9689134205691516e-05,0.0006317184306681156,6.432568707484334e-11
146,facs,18m,24m,male,Skin,Slc39a1,-4.469536304473877,0.00048525602323934436,2.190314444305841e-05,0.0009328923188149929,1.216419645179459e-20
147,facs,18m,24m,male,Thymus,Cybb,4.467539310455322,3.4177990073658293e-06,7.561534584965557e-05,0.00029356713639572263,4.494589104962188e-12
148,facs,18m,24m,male,Thymus,Pou2f2,4.4513115882873535,1.4712541087646969e-06,3.2185947929974645e-05,0.00011524295405251905,2.0496157943993906e-13
149,facs,18m,24m,male,Aorta,Rarres2,-4.440685749053955,0.0010555490152910352,4.8606998461764306e-05,0.001494646305218339,1.3434390244968042e-11
150,facs,18m,24m,male,Thymus,Lyn,4.421031951904297,2.7007147309632273e-06,5.785515531897545e-05,0.00022028728562872857,2.3324579822487327e-12
151,facs,18m,24m,male,Thymus,Pou2af1,4.410575866699219,2.825200226652669e-06,6.008485797792673e-05,0.00026007211999967694,1.100050944050566e-08
152,facs,18m,24m,male,Diaphragm,Gm6981,4.375337600708008,7.749501378384593e-07,1.6083557056845166e-05,3.246270352974534e-05,9.629815636774426e-17
153,facs,18m,24m,male,Aorta,Pcolce2,-4.3631367683410645,0.00035113043850287795,1.7062136976164766e-05,0.0005475651123560965,7.0498269711843855e-09
154,facs,18m,24m,male,MAT,A130040M12Rik,4.35772180557251,7.05161392033915e-06,0.00014457511133514345,0.00022384346812032163,1.2110303931880979e-58
155,facs,18m,24m,male,Aorta,C3,-4.332606315612793,0.0013556720223277807,6.72837340971455e-05,0.0018459006678313017,1.2611732737608219e-12
156,facs,18m,24m,male,Liver,Slc7a2,4.3236775398254395,2.046697773039341e-06,4.0983646613312885e-05,0.00013207647134549916,5.306604793674685e-13
157,facs,18m,24m,male,Thymus,Ms4a1,4.311354160308838,1.2508616237028036e-05,0.00024834543000906706,0.0007989154546521604,8.772093575180462e-19
158,facs,18m,24m,male,Liver,Lars2,4.296935081481934,1.8516377167543396e-05,0.0003639673814177513,0.0014174371026456356,1.1325542206045234e-08
159,facs,18m,24m,male,Thymus,Fcrl1,4.293006420135498,5.169825726625277e-06,0.00010134439071407542,0.00040615221951156855,1.4232988723507207e-10
160,facs,18m,24m,male,Marrow,Apobec2,4.284255027770996,7.809268254277413e-07,1.5215988241834566e-05,0.00010525043035158888,1.8576325714360563e-09
161,facs,18m,24m,male,Aorta,Cp,-4.279410362243652,0.0004618912935256958,2.3785314624547027e-05,0.0005676965229213238,4.3240399578657265e-15
162,facs,18m,24m,male,BAT,Ldhb,4.274399280548096,1.030189378070645e-05,0.00019936070020776242,0.0005522477440536022,2.9803198934829724e-17
163,facs,18m,24m,male,SCAT,Eno3,4.266738414764404,4.3132854443683755e-06,8.302798960357904e-05,0.0003468993818387389,3.149156047100786e-07
164,facs,18m,24m,male,Marrow,1810046K07Rik,4.257819652557373,1.8305374851479428e-06,3.501953324303031e-05,0.00022357591660693288,6.291624854524776e-16
165,facs,18m,24m,male,Liver,Selenbp2,-4.229678630828857,0.0011446746066212654,6.101293911342509e-05,0.0019232404883950949,1.2440072583909625e-40
166,facs,18m,24m,male,SCAT,Blk,4.218090057373047,2.9666841783182463e-06,5.521321509149857e-05,0.00023622839944437146,1.4109224411531964e-06
167,facs,18m,24m,male,BAT,Gm6981,4.212045192718506,7.939869419715251e-07,1.4715191355207935e-05,4.5004479034105316e-05,6.927003545079885e-08
168,facs,18m,24m,male,Thymus,Gm6981,4.202417373657227,2.3584036625834415e-06,4.341821477282792e-05,7.875030132709071e-05,3.6460882046950536e-44
169,facs,18m,24m,male,Spleen,Lars2,4.1985554695129395,2.067314926534891e-05,0.0003795752127189189,0.00033685832750052214,4.279080286286935e-262
170,facs,18m,24m,male,Tongue,Sf3a2,-4.197686195373535,7.299515709746629e-05,3.977997039328329e-06,0.0001783693442121148,6.613054273296462e-07
171,facs,18m,24m,male,Thymus,Napsa,4.184806823730469,8.258550224127248e-06,0.00015019526472315192,0.0005091166240163147,1.2379307607238702e-15
172,facs,18m,24m,male,Thymus,H2-DMb2,4.180507659912109,2.204306292696856e-05,0.00039969634963199496,0.0010853437706828117,5.7401600091366824e-27
173,facs,18m,24m,male,Liver,Gpld1,4.180039405822754,3.4212484933959786e-06,6.201575888553634e-05,0.0001739871659083292,4.1462695155940085e-18
174,facs,18m,24m,male,Marrow,Lars2,4.175254821777344,3.670463411253877e-05,0.0006631287978962064,0.006221161689609289,1.0001749999694368e-06
175,facs,18m,24m,male,Skin,A130040M12Rik,4.174243927001953,2.0723871330119437e-06,3.741482214536518e-05,0.00010502472287043929,2.9432793838988693e-21
176,facs,18m,24m,male,Aorta,Ecm1,-4.17379093170166,0.0012040161527693272,6.67107742629014e-05,0.0013383202021941543,1.3087820181196559e-20
177,facs,18m,24m,male,SCAT,Lars2,4.1567063331604,2.788043457258027e-05,0.0004972706665284932,0.0020490677561610937,7.995332329925175e-08
178,facs,18m,24m,male,BAT,Epcam,4.137329578399658,6.5863232521223836e-06,0.00011590532085392624,0.0004318451974540949,1.435740393860016e-07
179,facs,18m,24m,male,Thymus,Cd83,4.1349382400512695,3.944092895835638e-06,6.929272058187053e-05,0.0003310760366730392,2.096921954167113e-06
180,facs,18m,24m,male,Aorta,Fxyd1,-4.1143293380737305,0.00017530377954244614,1.0121728337253444e-05,0.00022812331735622138,7.84859377674969e-13
181,facs,18m,24m,male,Aorta,Lpar1,-4.1115336418151855,0.0001431965356459841,8.283951501653064e-06,0.00022577015624847263,1.719751327060619e-07
182,facs,18m,24m,male,Brain_Non-Myeloid,Meg3,4.105574131011963,0.00012577006418723613,0.002165101235732436,0.007341107353568077,6.109523697786503e-09
