,dataset,start_age,end_age,sex,tissue,subtissue,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
38,facs,18m,24m,male,Spleen,nan,Ins2,8.34280776977539,6.705560906539176e-08,2.177092210331466e-05,3.699918306665495e-05,2.9105441356010587e-42
39,facs,18m,24m,male,Marrow,Granulocytes,Faim3,8.071344375610352,5.262618287815712e-07,0.00014155314420349896,0.0007215092773549259,2.2757264778841875e-06
40,facs,18m,24m,male,Heart,LA,H2-DMb2,7.886325836181641,5.179443292036012e-07,0.0001225475425599143,0.0005546038737520576,4.657155130556771e-07
41,facs,18m,24m,male,Marrow,Granulocytes,Slamf9,7.828747272491455,1.630142349995367e-07,3.7060897739138454e-05,0.00018012929649557918,5.674971574564836e-07
42,facs,18m,24m,male,BAT,Fat,Krt23,7.608082294464111,4.975231604475994e-07,9.706780838314444e-05,0.00040496859583072364,7.226745240995269e-07
43,facs,18m,24m,male,Marrow,Granulocytes,Spib,7.587906837463379,2.3602218846008327e-07,4.540903682936914e-05,0.00021837074018549174,2.6349357058189916e-07
44,facs,18m,24m,male,Marrow,B-cells,Lars2,7.399677753448486,1.4552497304975986e-05,0.002457324182614684,0.012217776849865913,1.2068913727997434e-06
45,facs,18m,24m,male,BAT,Fat,Apoa2,7.35044527053833,3.691750407597283e-07,6.02473555773031e-05,0.00023424229584634304,2.7406422203575567e-08
46,facs,18m,24m,male,BAT,Fat,Ropn1l,7.215539455413818,2.3193280185296317e-07,3.447131166467443e-05,0.00014634858234785497,3.866137635907424e-06
47,facs,18m,24m,male,BAT,Fat,Tcp11,7.165610313415527,4.0431888237435487e-07,5.8048186474479735e-05,0.0002517735701985657,5.665304090476175e-06
48,facs,18m,24m,male,Aorta,Heart,Ms4a4d,-6.812232971191406,0.00035471038427203894,3.156365664835903e-06,0.0004919265047647059,8.222601986404321e-14
49,facs,18m,24m,male,BAT,Fat,Meig1,6.730638027191162,3.448188010679587e-07,3.661981099867262e-05,0.00014715192082803696,3.4877039406433424e-07
50,facs,18m,24m,male,Aorta,Heart,Bicc1,-6.675301551818848,9.315610805060714e-05,9.114751264860388e-07,0.00015175891167018563,6.63627252697172e-09
51,facs,18m,24m,male,Marrow,KLS,Car1,6.669255256652832,5.294247330311919e-06,0.0005388279678300023,0.0025720607955008745,1.8464066128605884e-07
52,facs,18m,24m,male,BAT,Fat,Aqp3,6.62501859664917,2.3548323042632546e-06,0.00023242855968419462,0.000745246943552047,6.868616586382476e-14
53,facs,18m,24m,male,Aorta,Heart,Mfap5,-6.608912944793701,0.0009996616281569004,1.0241697054880206e-05,0.0016110349679365754,2.7913549606645706e-09
54,facs,18m,24m,male,GAT,Fat,A130040M12Rik,6.588449478149414,2.228777020718553e-06,0.00021448043116834015,0.0003872765228152275,1.5636346250470817e-65
55,facs,18m,24m,male,BAT,Fat,Areg,6.585113048553467,1.1221724207644002e-06,0.00010773989197332412,0.00040479889139533043,4.2457397361831524e-09
56,facs,18m,24m,male,Aorta,Heart,Abca8a,-6.379431247711182,0.0005123045993968844,6.153582944534719e-06,0.0007161973626352847,1.9948784610050882e-13
57,facs,18m,24m,male,Aorta,Heart,Kdelr3,-6.310018539428711,0.0002819330256897956,3.5533746540750144e-06,0.0003817507822532207,1.6820413552669494e-14
58,facs,18m,24m,male,Aorta,Heart,Clec11a,-6.224666595458984,0.000365478394087404,4.887088834948372e-06,0.0006014565005898476,1.1350229482140495e-08
59,facs,18m,24m,male,Marrow,B-cells,Apobec2,6.171588897705078,2.94988382165684e-07,2.1263740563881584e-05,0.0001014106092043221,3.7022469698966114e-06
60,facs,18m,24m,male,Aorta,Heart,Dpep1,-6.097468376159668,0.0024493741802871227,3.5771266993833706e-05,0.003350393380969763,5.109602217699012e-14
61,facs,18m,24m,male,Marrow,Granulocytes,Cd79b,6.083584785461426,4.512769464781741e-06,0.00030604461790062487,0.0013744866009801626,6.286720991843476e-09
62,facs,18m,24m,male,Aorta,Heart,Pdgfra,-6.066989421844482,0.00022658340458292514,3.3797316518757725e-06,0.0002877462829928845,1.11059018015638e-16
63,facs,18m,24m,male,Aorta,Heart,Crispld2,-6.019813537597656,0.0004944276879541576,7.620059022883652e-06,0.0006836014799773693,1.2172168505435204e-13
64,facs,18m,24m,male,Aorta,Heart,Clec3b,-5.997100830078125,0.0015872236108407378,2.485025834175758e-05,0.0022736606188118458,1.7675619655714068e-12
65,facs,18m,24m,male,Aorta,Heart,Tnxb,-5.954761028289795,0.00021989499509800225,3.5453047075861832e-06,0.0003950451500713825,1.1912097803951502e-06
66,facs,18m,24m,male,BAT,Fat,Perp,5.886173248291016,2.103338147207978e-06,0.00012440104910638183,0.00042203173507004976,1.511416528219912e-11
67,facs,18m,24m,male,Aorta,Heart,Svep1,-5.807642459869385,0.0001675958337727934,2.992185272887582e-06,0.00026698020519688725,2.749232747207909e-09
68,facs,18m,24m,male,Aorta,Heart,C1qtnf2,-5.803712844848633,0.00015920439909677953,2.8501206088549225e-06,0.00023711798712611198,5.796594533579249e-11
69,facs,18m,24m,male,Aorta,Heart,Ctsk,-5.788067817687988,0.0002919902035500854,5.284283361106645e-06,0.0005068652098998427,2.4724278068244424e-07
70,facs,18m,24m,male,Aorta,Heart,Podn,-5.717984199523926,0.0001691078214207664,3.2127645681612194e-06,0.0002549661148805171,1.09942882088468e-10
71,facs,18m,24m,male,Aorta,Heart,Col6a2,-5.701376438140869,0.0005053937784396112,9.712802238937002e-06,0.00067427585599944,9.21367237207841e-15
72,facs,18m,24m,male,Aorta,Heart,Mrc2,-5.692421913146973,8.188798528863117e-05,1.5835440763112274e-06,0.0001528855791548267,9.92900399048084e-06
73,facs,18m,24m,male,Trachea,nan,A130040M12Rik,5.686594009399414,1.2853523685407708e-06,6.620000203838572e-05,0.0001962921378435567,1.5375741901776755e-19
74,facs,18m,24m,male,Aorta,Heart,Serpinf1,-5.674551010131836,0.00453265942633152,8.87448331923224e-05,0.00396434310823679,3.2657619966922403e-38
75,facs,18m,24m,male,Aorta,Heart,Vit,-5.622636795043945,5.8596604503691196e-05,1.189295289805159e-06,0.00010686480527510867,5.076365158045722e-06
76,facs,18m,24m,male,Aorta,Heart,Cpxm1,-5.5853376388549805,0.0003113526327069849,6.4848250076465774e-06,0.0004930624854750931,2.2096070736992466e-09
77,facs,18m,24m,male,BAT,Fat,Klf5,5.568818092346191,1.709425760054728e-06,8.113939838949591e-05,0.00029702571919187903,2.3204529554484318e-09
78,facs,18m,24m,male,Aorta,Heart,Col3a1,-5.563794136047363,0.0009424053132534027,1.992364377656486e-05,0.0012882669689133763,7.709758523295747e-14
79,facs,18m,24m,male,GAT,Fat,Sox18,5.550143718719482,2.966945203297655e-06,0.00013901748752687126,0.0005933765205554664,1.987791713122297e-08
80,facs,18m,24m,male,Marrow,Granulocytes,Cd79a,5.478079319000244,1.061647981259739e-05,0.00047320223529823124,0.0020716346334666014,2.869536054631634e-09
81,facs,18m,24m,male,Aorta,Heart,Scara5,-5.473577499389648,0.00020258731092326343,4.5593319555337075e-06,0.00035415153251960874,5.282258817494027e-07
82,facs,18m,24m,male,Kidney,nan,Gm6981,5.467677593231201,3.990925279140356e-07,1.766076820786111e-05,4.049596100230701e-05,4.979488572558854e-15
83,facs,18m,24m,male,Aorta,Heart,Htra3,-5.367453575134277,0.000884255685377866,2.1419695258373395e-05,0.0011689156526699662,7.364685874285367e-15
84,facs,18m,24m,male,Aorta,Heart,Osr1,-5.361074924468994,0.00013423830387182534,3.2661191653460264e-06,0.00023953878553584218,1.641041543823628e-06
85,facs,18m,24m,male,Aorta,Heart,Apold1,5.3591742515563965,2.9360366170294583e-05,0.0012051293160766363,0.0021663911174982786,1.2105542622610259e-10
86,facs,18m,24m,male,Aorta,Heart,Plxdc2,-5.353521823883057,0.00026865993277169764,6.5710114540706854e-06,0.00035176356323063374,3.461083575885291e-15
87,facs,18m,24m,male,Aorta,Heart,Lrrc17,-5.3278093338012695,0.0001167361915577203,2.9065304261166602e-06,0.000211696868063882,5.1095360080231055e-06
88,facs,18m,24m,male,Aorta,Heart,Lama2,-5.3113274574279785,0.00021691014990210533,5.46274486623588e-06,0.00026214634999632835,1.1358856476694125e-17
89,facs,18m,24m,male,Aorta,Heart,Col5a1,-5.262643337249756,0.00011598326091188937,3.021215434273472e-06,0.00019502973009366542,1.1918189928216329e-07
90,facs,18m,24m,male,BAT,Fat,Myl2,5.2526960372924805,1.3293524716573302e-06,5.068267273600213e-05,0.00018919944704975933,1.5615746759525478e-08
91,facs,18m,24m,male,Aorta,Heart,Htra1,-5.248993873596191,0.0004327360657043755,1.1379376701370347e-05,0.0005582544254139066,2.0442117725344273e-15
92,facs,18m,24m,male,Kidney,nan,A130040M12Rik,5.246660232543945,4.939795417158166e-07,1.8754779375740327e-05,6.508650403702632e-05,3.085215681424789e-06
93,facs,18m,24m,male,Aorta,Heart,Ddr2,-5.236212253570557,0.00014029696467332542,3.7221273032628233e-06,0.00025395373813807964,3.3289808972636063e-06
94,facs,18m,24m,male,Aorta,Heart,Rnase4,-5.199099540710449,0.0012394330697134137,3.37394631060306e-05,0.0011374496389180422,3.7119100389272858e-34
95,facs,18m,24m,male,Aorta,Heart,Gpx8,-5.18267822265625,0.00030161201721057296,8.304376024170779e-06,0.00032502965768799186,1.4867752158580566e-23
96,facs,18m,24m,male,Aorta,Heart,Cyp1b1,-5.163188457489014,0.0001010817795759067,2.820967665684293e-06,0.00017639921861700714,6.465766480672198e-07
97,facs,18m,24m,male,Aorta,Heart,Ogn,-5.0993523597717285,0.0006462674937210977,1.8851860659196973e-05,0.0007804834749549627,1.4684530227003948e-17
98,facs,18m,24m,male,Aorta,Heart,Mmp23,-5.085574150085449,0.00040369114140048623,1.1888821973116137e-05,0.0006175063317641616,6.010393916505727e-10
99,facs,18m,24m,male,BAT,Fat,Nqo1,5.063048362731934,1.6004281633286155e-06,5.350149149307981e-05,0.0002039241953752935,7.238395553329815e-08
100,facs,18m,24m,male,Aorta,Heart,Hsd11b1,-5.062882423400879,0.0011035376228392124,3.3014719519997016e-05,0.0018284233519807458,4.557351270363669e-08
101,facs,18m,24m,male,Spleen,nan,1810046K07Rik,5.053619384765625,2.2827662178315222e-06,7.581456156913191e-05,0.0003211971779819578,1.0954052309015938e-08
102,facs,18m,24m,male,Aorta,Heart,Olfml3,-5.053101539611816,0.0007007243693806231,2.1106297936057672e-05,0.0009942571632564068,4.737465800034627e-12
103,facs,18m,24m,male,Spleen,nan,Gm6981,4.989645481109619,4.951025971422496e-07,1.5730009181424975e-05,2.4914239475037903e-05,9.84016693124394e-29
104,facs,18m,24m,male,Aorta,Heart,Scara3,-4.986751556396484,0.0001718135754344985,5.4187053137866315e-06,0.0002891460608225316,1.517677280213348e-07
105,facs,18m,24m,male,Aorta,Heart,Lum,-4.968621730804443,0.002306083682924509,7.364969496848062e-05,0.002924041822552681,2.078274412090571e-15
106,facs,18m,24m,male,Aorta,Heart,Serping1,-4.965067386627197,0.00481752073392272,0.00015423727745655924,0.0043764556758105755,2.7355456033006957e-34
107,facs,18m,24m,male,Aorta,Heart,Gsn,-4.957306861877441,0.014811468310654163,0.00047676029498688877,0.018794508650898933,3.7307236776111487e-16
108,facs,18m,24m,male,Heart,LA,Cd79b,4.944424152374268,8.179316864698194e-06,0.0002518471737857908,0.0010585126001387835,5.465619645791584e-08
109,facs,18m,24m,male,Marrow,Granulocytes,H2-Eb1,4.939646244049072,4.172445915173739e-05,0.001280479016713798,0.003983893431723118,1.6237531113538908e-20
110,facs,18m,24m,male,Aorta,Heart,Aqp1,4.9277262687683105,6.218857743078843e-05,0.0018927969504147768,0.003637417685240507,1.1567858769625734e-08
111,facs,18m,24m,male,Aorta,Heart,Penk,-4.924286365509033,0.0007279436686076224,2.3973960196599364e-05,0.001291823573410511,2.5790368007006312e-06
112,facs,18m,24m,male,Aorta,Heart,Loxl1,-4.909202575683594,0.0002705839287955314,9.005020729091484e-06,0.0004430956032592803,4.577873560461018e-08
113,facs,18m,24m,male,Tongue,nan,Cyp2f2,4.835554599761963,1.3832648619427346e-05,0.00039495929377153516,0.001051848172210157,9.281667887689173e-34
114,facs,18m,24m,male,Skin,nan,Slc39a1,-4.789046287536621,0.00048525602323934436,1.7551905330037698e-05,0.0009328923188149929,4.336262449135839e-21
115,facs,18m,24m,male,Aorta,Heart,Prrx1,-4.78311824798584,0.00014832346641924232,5.387009423429845e-06,0.00023810466518625617,2.9901776778081984e-08
116,facs,18m,24m,male,Aorta,Heart,Smoc2,-4.773939609527588,0.0012967659858986735,4.73982872790657e-05,0.002090750029310584,1.5988832564550898e-08
117,facs,18m,24m,male,Aorta,Heart,Gpc3,-4.752426624298096,0.000174766915733926,6.483897323050769e-06,0.0002848065341822803,1.1618945949764335e-07
118,facs,18m,24m,male,Aorta,Heart,Srpx,-4.746039867401123,0.000450390885816887,1.6783758837846108e-05,0.0006091491086408496,6.72125774249172e-13
119,facs,18m,24m,male,Tongue,nan,Arhgdib,4.744556903839111,1.0328795951863867e-06,2.7688793124980293e-05,0.00011295564036117867,1.1186590537487119e-10
120,facs,18m,24m,male,Aorta,Heart,Pcolce,-4.742528438568115,0.0020557502284646034,7.679394911974669e-05,0.001949212164618075,7.400141119208154e-31
121,facs,18m,24m,male,Aorta,Heart,Dcn,-4.725703716278076,0.019835861399769783,0.0007496741600334644,0.016800547018647194,1.3274737089975398e-37
122,facs,18m,24m,male,Aorta,Heart,Entpd2,-4.722807884216309,0.000665013212710619,2.518392284400761e-05,0.0007794747943989933,1.3817085907924834e-18
123,facs,18m,24m,male,Aorta,Heart,Abi3bp,-4.719974040985107,0.0001771601237123832,6.722210400766926e-06,0.0002330303395865485,7.454363529444638e-14
124,facs,18m,24m,male,Marrow,Granulocytes,H2-Aa,4.704502105712891,0.00010246257443213835,0.0026715390849858522,0.007829367183148861,3.0769558294418695e-23
125,facs,18m,24m,male,Aorta,Heart,Chpf,-4.680346488952637,0.0001504770916653797,5.86875103181228e-06,0.00023485664860345423,1.1650298229651258e-08
126,facs,18m,24m,male,Marrow,Granulocytes,H2-Q6,4.676487922668457,2.385734433119069e-06,6.10078132012859e-05,0.0002317993639735505,1.657938696732686e-12
127,facs,18m,24m,male,Aorta,Heart,Egfr,-4.670238018035889,0.00010810199455590919,4.245725449436577e-06,0.0001895150780910626,1.978506804665216e-06
128,facs,18m,24m,male,Aorta,Heart,Rbms3,-4.659531593322754,8.776252798270434e-05,3.47256354871206e-06,0.00012056938430760056,1.173423373713429e-12
129,facs,18m,24m,male,Marrow,B-cells,1810046K07Rik,4.645388603210449,2.1502860363398213e-06,5.3814310376765206e-05,0.00023363830405287445,4.0160337683123385e-08
130,facs,18m,24m,male,BAT,Fat,A130040M12Rik,4.632761478424072,3.048783582926262e-06,7.563570397906005e-05,0.00025869629462249577,9.603636456371437e-11
131,facs,18m,24m,male,Aorta,Heart,Col1a1,-4.6165008544921875,0.0005982445436529815,2.4387851226492785e-05,0.0008641183376312256,3.129857813552088e-11
132,facs,18m,24m,male,Marrow,Granulocytes,Bcl2,4.612232208251953,1.1636341241683112e-06,2.8460141038522124e-05,0.00013689647312276065,4.631787911088971e-06
133,facs,18m,24m,male,Aorta,Heart,C1s,-4.594395160675049,0.0004486393299885094,1.857147981354501e-05,0.0005739875487051904,4.166644668596946e-15
134,facs,18m,24m,male,Aorta,Heart,Col6a1,-4.589522361755371,0.0005625438643619418,2.3365359083982185e-05,0.0006387728499248624,6.670937314361607e-20
135,facs,18m,24m,male,Aorta,Heart,Sod3,-4.588829517364502,0.0010680066188797355,4.4381155021255836e-05,0.0013514667516574264,1.505695515164263e-15
136,facs,18m,24m,male,Aorta,Heart,Fbln7,-4.585616588592529,0.0005101424176245928,2.124629645550158e-05,0.0007013019057922065,2.887648949638325e-12
137,facs,18m,24m,male,Aorta,Heart,Col6a3,-4.557262420654297,0.00020545601728372276,8.726620762899984e-06,0.00028233896591700613,3.982478720852951e-12
138,facs,18m,24m,male,Marrow,Granulocytes,H2-Ab1,4.553847789764404,0.00011598684795899317,0.002724291291087866,0.008217684924602509,2.3962330571171326e-21
139,facs,18m,24m,male,GAT,Fat,Has1,4.5454206466674805,1.5079506738402415e-05,0.000352123606717214,0.001456166966818273,1.483458632124851e-08
140,facs,18m,24m,male,Marrow,Granulocytes,Eno3,4.531595230102539,3.8115047118481016e-06,8.815412729745731e-05,0.00039602379547432065,2.7721969689017916e-07
141,facs,18m,24m,male,Aorta,Heart,Colec12,-4.5019941329956055,0.00017078316886909306,7.537194505857769e-06,0.00026171014178544283,4.078925213634926e-09
142,facs,18m,24m,male,BAT,Fat,Ctse,4.489652156829834,5.0376188482914586e-06,0.00011317365715513006,0.00046340678818523884,2.731316697899614e-06
143,facs,18m,24m,male,Skin,nan,A130040M12Rik,4.488772869110107,2.0723871330119437e-06,4.65292832814157e-05,0.00012166631495347247,3.6358744484242126e-18
144,facs,18m,24m,male,Aorta,Heart,Islr,-4.48271369934082,0.0004402079794090241,1.9689134205691516e-05,0.0006317184306681156,6.432568707484334e-11
145,facs,18m,24m,male,Aorta,Heart,Rarres2,-4.440685749053955,0.0010555490152910352,4.8606998461764306e-05,0.001494646305218339,1.3434390244968042e-11
146,facs,18m,24m,male,Diaphragm,Limb_Muscle,Gm6981,4.375337600708008,7.749501378384593e-07,1.6083557056845166e-05,3.246270352974534e-05,9.629815636774426e-17
147,facs,18m,24m,male,Aorta,Heart,Pcolce2,-4.3631367683410645,0.00035113043850287795,1.7062136976164766e-05,0.0005475651123560965,7.0498269711843855e-09
148,facs,18m,24m,male,MAT,Fat,A130040M12Rik,4.35772180557251,7.05161392033915e-06,0.00014457511133514345,0.00022384346812032163,1.2110303931880979e-58
149,facs,18m,24m,male,Aorta,Heart,C3,-4.332606315612793,0.0013556720223277807,6.72837340971455e-05,0.0018459006678313017,1.2611732737608219e-12
150,facs,18m,24m,male,Aorta,Heart,Cp,-4.279410362243652,0.0004618912935256958,2.3785314624547027e-05,0.0005676965229213238,4.3240399578657265e-15
151,facs,18m,24m,male,BAT,Fat,Ldhb,4.274399280548096,1.030189378070645e-05,0.00019936070020776242,0.0005522477440536022,2.9803198934829724e-17
152,facs,18m,24m,male,Large_Intestine,Proximal,Gm6981,4.273898601531982,1.2720723816528334e-06,2.4608427338534966e-05,3.594363442971371e-05,2.201509521086997e-52
153,facs,18m,24m,male,SCAT,Fat,Eno3,4.266738414764404,4.3132854443683755e-06,8.302798960357904e-05,0.0003468993818387389,3.149156047100786e-07
154,facs,18m,24m,male,Heart,LA,Gm6981,4.250516891479492,8.034461416173144e-07,1.529291876067873e-05,4.0420480218017474e-05,1.0224949783099621e-13
155,facs,18m,24m,male,SCAT,Fat,Blk,4.218090057373047,2.9666841783182463e-06,5.521321509149857e-05,0.00023622839944437146,1.4109224411531964e-06
156,facs,18m,24m,male,BAT,Fat,Gm6981,4.212045192718506,7.939869419715251e-07,1.4715191355207935e-05,4.5004479034105316e-05,6.927003545079885e-08
157,facs,18m,24m,male,Spleen,nan,Lars2,4.1985554695129395,2.067314926534891e-05,0.0003795752127189189,0.00033685832750052214,4.279080286286935e-262
158,facs,18m,24m,male,Tongue,nan,Sf3a2,-4.197686195373535,7.299515709746629e-05,3.977997039328329e-06,0.0001783693442121148,6.613054273296462e-07
159,facs,18m,24m,male,Aorta,Heart,Ecm1,-4.17379093170166,0.0012040161527693272,6.67107742629014e-05,0.0013383202021941543,1.3087820181196559e-20
160,facs,18m,24m,male,Marrow,KLS,Klf1,4.161033630371094,5.053442237112904e-06,9.040310396812856e-05,0.0003556575393304229,1.1063743559317571e-10
161,facs,18m,24m,male,Marrow,Granulocytes,Hmgn1,4.16084098815918,1.4991993566582096e-06,2.6816223908099346e-05,0.0001020753916236572,4.057474919984413e-10
162,facs,18m,24m,male,SCAT,Fat,Lars2,4.1567063331604,2.788043457258027e-05,0.0004972706665284932,0.0020490677561610937,7.995332329925175e-08
163,facs,18m,24m,male,Skin,nan,D17H6S53E,-4.149693489074707,8.462245023110881e-05,4.767638529301621e-06,0.00020973759819753468,1.8139659187118775e-10
164,facs,18m,24m,male,BAT,Fat,Epcam,4.137329578399658,6.5863232521223836e-06,0.00011590532085392624,0.0004318451974540949,1.435740393860016e-07
165,facs,18m,24m,male,Marrow,Granulocytes,F11r,4.116669178009033,2.0484751530602807e-06,3.553626811481081e-05,0.00016521845827810466,1.922364997319956e-06
166,facs,18m,24m,male,Aorta,Heart,Fxyd1,-4.1143293380737305,0.00017530377954244614,1.0121728337253444e-05,0.00022812331735622138,7.84859377674969e-13
167,facs,18m,24m,male,Aorta,Heart,Lpar1,-4.1115336418151855,0.0001431965356459841,8.283951501653064e-06,0.00022577015624847263,1.719751327060619e-07
168,facs,18m,24m,male,Tongue,nan,Gm6981,4.102663516998291,3.868317890010076e-06,6.645797111559659e-05,5.7006836868822575e-05,7.022485024489492e-191
169,facs,18m,24m,male,Aorta,Heart,S1pr1,4.055947303771973,3.4677243093028665e-05,0.0005767748807556927,0.0011274733114987612,1.6614337843131876e-07
170,facs,18m,24m,male,Spleen,nan,A130040M12Rik,4.052334785461426,1.678289550000045e-06,2.784462776617147e-05,8.938696555560455e-05,1.6274957497684523e-14
171,facs,18m,24m,male,Aorta,Heart,Igfbp6,-4.034916400909424,0.0010033061262220144,6.120720354374498e-05,0.0015723127871751785,2.7751471025776833e-08
172,facs,18m,24m,male,Marrow,Granulocytes,A130040M12Rik,4.005867958068848,8.898064720597176e-07,1.4294943866843823e-05,4.80813869216945e-05,1.0521581615543078e-09
173,facs,18m,24m,male,BAT,Fat,Gstm5,3.975221633911133,8.698832061782014e-06,0.00013681130076292902,0.0004732980451080948,1.4229230791565363e-09
